1	96	120	732	420
2	236	160	634	378
3	415	199	691	307
4	655	239	302	249
5	914	179	326	227
6	1113	279	289	311
7	1412	718	340	287
8	2150	239	325	203
9	2409	518	146	227
10	2947	379	311	227
11	3406	598	333	213
12	4024	219	325	219
13	4483	120	435	857
14	4622	179	467	859
15	4822	179	516	906
16	5300	598	448	856
17	5918	160	496	912
18	6257	100	409	783
19	6476	279	446	879
20	7015	439	440	863
21	13395	279	119	204
22	13773	159	303	195
23	14172	180	1082	876
24	15468	180	1071	926
25	15867	180	976	857
26	16066	180	880	758
27	17701	179	822	687
28	18339	179	927	818
29	18718	319	979	807
30	19715	199	908	712
31	20114	159	928	707
32	20612	399	974	812
33	21449	100	140	203
34	21609	239	320	203
35	21908	100	341	203
36	22287	219	936	814
37	23144	140	1028	831
38	23882	199	891	717
39	24480	219	980	769
40	24859	100	1004	755
41	25178	200	1078	773
42	25397	379	1070	807
43	25915	159	464	771
44	26095	100	418	776
45	26394	179	456	768
46	26713	399	436	844
47	27331	160	1089	763
48	27510	139	1074	772
49	27989	399	959	798
50	28667	219	925	697
51	28906	159	920	678
52	29085	219	928	596
53	29723	160	1076	768
54	29903	718	1114	769
55	32694	199	1040	812
56	33791	359	1017	838
57	34289	140	1043	840
58	34488	698	1012	840
59	35326	259	1004	844
60	35705	159	1011	839
61	36024	100	493	854
62	36143	120	443	852
63	36323	518	447	849
64	37519	339	465	849
65	37898	359	378	801
66	38277	439	452	856
67	38735	359	544	864
68	39134	439	448	918
69	39612	558	512	927
70	40210	100	532	899
71	40370	937	436	865
72	41546	139	261	199
73	41706	100	311	188
74	42005	100	572	172
75	42145	598	633	197
76	42862	140	670	208
77	43281	140	667	201
78	43540	279	638	198
79	44318	319	668	208
80	44836	1097	562	223
81	45972	120	270	204
82	46451	339	120	221
83	46810	120	142	226
84	47089	100	415	772
85	47209	119	440	806
86	47368	359	454	854
87	47747	518	433	867
88	48485	120	433	817
89	48883	120	295	716
90	49182	379	391	862
91	49601	159	469	913
92	49780	399	512	933
93	50199	239	531	864
94	50478	139	463	941
95	50638	359	431	947
96	51395	160	308	743
97	51675	419	380	852
98	52113	239	342	838
99	52472	180	285	819
100	52931	120	282	822
101	53070	179	319	810
102	53728	140	345	842
103	54007	120	273	801
104	54187	199	309	745
105	54406	299	351	690
106	55503	279	458	673
107	55802	259	408	707
108	56081	199	449	714
109	56300	359	432	708
110	56918	419	457	677
111	57397	100	451	677
112	57536	160	457	666
113	58035	1136	430	710
114	59211	139	446	697
115	60228	618	444	723
116	61025	120	433	717
117	61484	219	481	647
118	61723	180	443	679
119	61922	259	487	645
120	62222	179	884	645
121	63059	160	1043	833
122	63258	219	1052	841
123	63517	379	1009	885
124	63916	179	986	887
125	64116	100	1119	765
126	64235	239	1084	759
127	65431	180	880	769
128	65631	120	848	762
129	65770	139	862	743
130	66129	399	859	744
131	66568	339	1000	883
132	66927	219	1035	847
133	67884	100	1045	765
134	68582	139	1068	767
135	68881	279	1064	757
136	69339	379	996	789
137	69738	379	1033	825
138	70137	180	1081	721
139	70336	479	1162	711
140	70835	199	1139	674
141	71054	279	1106	654
142	71552	219	1081	670
143	71831	558	1075	672
144	72848	339	1059	718
145	73347	179	430	198
146	73546	160	477	183
147	73765	140	430	658
148	73925	159	469	665
149	74483	299	273	214
150	74802	439	102	257
151	75320	259	479	629
152	75679	279	517	541
153	75978	479	482	676
154	76477	299	439	702
155	76796	120	477	697
156	77155	120	1089	748
157	77474	199	447	688
158	77693	140	437	752
159	77852	379	479	777
160	78331	399	486	791
161	78829	239	556	763
162	79089	160	593	757
163	79288	319	429	725
164	79627	339	488	718
165	79986	499	438	718
166	80504	239	462	715
167	80863	180	437	786
168	81162	140	478	818
169	81322	199	561	827
170	81561	180	486	594
171	81760	180	524	560
172	81960	299	497	608
173	82279	618	512	609
174	83096	259	530	613
175	83375	159	530	661
176	83555	439	527	728
177	84053	219	509	543
178	84372	558	503	552
179	84990	100	500	557
180	85269	179	464	634
181	85508	160	536	622
182	85688	159	548	680
183	85867	598	580	661
184	86485	140	556	672
185	86645	199	602	673
186	86884	259	476	647
187	87163	558	469	677
188	87761	100	958	757
189	87881	180	1005	774
190	88240	140	1084	766
191	88399	100	1003	786
192	88858	199	1057	757
193	89157	179	1058	761
194	89456	139	1110	760
195	89616	538	1074	768
196	90234	1176	1043	779
197	91430	419	1041	781
198	91869	179	1042	775
199	92108	499	1070	750
200	92706	140	1096	630
201	92925	139	1134	588
202	93324	120	1135	548
203	93683	399	1069	527
204	94102	179	1024	556
205	94301	160	1037	627
206	94700	120	475	702
207	95158	479	472	647
208	95956	439	458	645
209	96514	179	342	593
210	96953	498	487	746
211	97511	897	500	763
212	98428	120	474	717
213	98568	219	473	663
214	98807	479	457	665
215	99425	598	425	698
216	100043	199	422	752
217	100302	140	459	829
218	100521	120	469	782
219	100661	140	510	804
220	100821	379	546	807
221	101219	259	472	874
222	101498	160	502	868
223	101758	160	480	876
224	101937	100	442	897
225	102615	379	519	904
226	103054	578	540	851
227	103751	319	543	855
228	104090	179	470	909
229	104290	219	490	911
230	104589	159	548	904
231	105247	180	457	910
232	105446	140	452	852
233	105606	239	448	887
234	105885	339	427	924
235	106244	219	493	944
236	107061	120	512	885
237	107320	239	513	789
238	107579	140	551	786
239	107878	120	590	786
240	108018	100	499	797
241	108138	180	491	805
242	108337	738	434	813
243	109095	857	439	819
244	109972	1037	422	893
245	111148	120	469	911
246	111288	339	416	844
247	111647	419	396	908
248	112085	259	363	885
249	112384	439	380	876
250	113002	758	419	875
251	113800	219	317	909
252	114039	359	353	905
253	114418	339	359	805
254	114777	1535	350	833
255	116332	957	344	790
256	117309	1256	392	861
257	118744	159	378	913
258	118924	160	391	931
259	120658	100	481	957
260	120798	160	480	953
261	121376	359	444	911
262	123430	120	150	748
263	124267	100	482	832
264	124387	698	494	802
265	125144	100	528	931
266	125264	160	495	910
267	126061	1276	406	789
268	127417	120	460	794
269	127557	817	506	782
270	128494	479	534	758
271	128992	140	484	733
272	129152	379	454	695
273	129550	179	461	661
274	129750	120	461	643
275	129889	100	418	637
276	130288	140	423	567
277	130448	219	328	572
278	130687	199	427	568
279	131265	299	403	569
280	131584	160	460	537
281	131764	419	469	529
282	132202	518	518	463
283	132740	917	467	552
284	133678	758	472	648
285	134555	957	580	617
286	135532	499	553	625
287	136050	259	473	590
288	136329	120	488	642
289	136469	339	550	712
290	136828	379	540	736
291	137226	419	590	721
292	137665	199	534	740
293	138542	179	554	753
294	138801	159	449	733
295	138981	279	501	753
296	139380	239	466	728
297	139639	319	531	728
298	139978	379	481	738
299	140376	199	407	745
300	140676	359	528	736
301	141054	160	449	786
302	141254	1176	412	840
303	142450	279	403	845
304	142769	538	431	757
305	143327	179	380	753
306	143527	179	363	589
307	143726	219	377	620
308	143965	339	405	634
309	144324	339	470	622
310	144683	219	398	619
311	144922	200	328	603
312	145142	199	344	643
313	145361	139	359	656
314	145540	219	306	536
315	145780	160	283	609
316	145979	618	239	659
317	146617	618	250	599
318	147255	1077	161	585
319	148371	219	281	577
320	148830	359	317	663
321	149289	259	332	670
322	149927	199	311	682
323	150206	160	312	678
324	150545	120	321	716
325	150724	159	371	736
326	151083	100	416	751
327	151322	100	359	771
328	151581	100	390	751
329	151701	219	354	773
330	151940	120	307	759
331	152080	140	410	777
332	152319	140	431	775
333	152518	239	467	763
334	152778	718	356	776
335	153615	100	350	775
336	153775	179	341	778
337	153994	159	346	772
338	154472	140	347	734
339	154911	140	323	778
340	155469	140	310	778
341	155768	120	310	786
342	156366	219	416	780
343	156606	279	377	792
344	156905	160	311	835
345	157084	160	303	806
346	157483	797	149	266
347	159556	658	124	239
348	160254	339	119	225
349	160852	618	273	232
350	161510	100	107	240
351	161690	299	349	823
352	162029	458	388	860
353	162507	339	329	809
354	162866	219	329	714
355	163105	379	372	774
356	163504	618	433	770
357	164142	319	426	833
358	164601	100	464	825
359	164740	120	361	845
360	165119	1655	386	866
361	166814	199	413	854
362	167033	100	323	689
363	167232	100	269	442
364	167352	100	214	373
365	167791	140	199	570
366	168249	160	280	511
367	168468	319	308	628
368	168807	199	378	611
369	169027	159	351	585
370	169206	179	363	609
371	169405	219	315	624
372	169665	538	305	628
373	170223	179	277	583
374	170422	159	316	564
375	171898	877	363	524
376	173832	100	486	562
377	173951	1176	440	574
378	175147	179	503	620
379	175367	100	447	704
380	175486	160	479	675
381	175666	179	516	673
382	175885	140	338	783
383	176045	179	314	793
384	176244	219	381	787
385	176483	180	425	782
386	176683	100	297	793
387	176942	139	299	789
388	177161	199	283	789
389	177440	120	295	789
390	177640	179	329	783
391	177839	179	346	675
392	178038	339	378	640
393	178457	419	401	596
394	178936	419	365	665
395	180152	120	307	777
396	180431	100	335	783
397	180630	120	268	854
398	180830	140	253	858
399	181049	160	313	878
400	181448	160	296	901
401	181847	179	481	659
402	182046	179	508	661
403	182245	180	551	670
404	182445	199	584	678
405	182664	638	513	674
406	183362	239	507	692
407	183621	139	528	719
408	183780	160	522	802
409	183960	239	547	777
410	184478	160	491	674
411	184897	219	321	789
412	185635	139	398	753
413	185794	219	345	782
414	186033	100	398	779
415	186193	179	497	588
416	186392	180	444	631
417	186791	199	327	771
418	187010	199	376	760
419	187449	219	541	632
420	187708	159	537	549
421	188007	200	563	550
422	188286	180	544	662
423	188486	200	557	652
424	188984	100	540	756
425	190320	160	310	211
426	190519	120	535	185
427	190858	140	254	205
428	191018	219	303	220
429	191317	259	537	228
430	191616	419	620	223
431	192054	658	638	217
432	192732	1037	665	210
433	193789	140	536	234
434	194028	259	575	257
435	194866	140	565	235
436	195065	120	569	241
437	195464	279	555	257
438	195902	120	505	222
439	196162	120	183	259
440	196301	558	117	269
441	196879	837	272	240
442	199212	219	314	606
443	199471	100	324	783
444	199770	319	344	728
445	200129	299	325	709
446	200448	140	320	659
447	200608	379	336	593
448	201006	319	316	602
449	201405	279	291	626
450	201704	120	313	623
451	201844	837	324	583
452	202701	219	380	530
453	202960	718	367	523
454	203698	538	383	473
455	204256	119	385	466
456	204416	120	322	546
457	204555	100	290	617
458	204755	120	282	577
459	204894	140	325	575
460	205393	100	275	592
461	205791	120	328	706
462	205931	179	323	701
463	206250	120	295	699
464	206748	120	78	844
465	206948	140	80	848
466	207586	100	205	466
467	207785	100	208	456
468	208244	219	184	453
469	208483	100	208	445
470	208882	120	150	554
471	209101	100	137	495
472	209480	119	125	460
473	209739	120	118	432
474	209978	100	132	430
475	210178	100	132	420
476	210497	219	296	694
477	210975	120	310	701
478	211174	120	316	702
479	211573	279	350	795
480	212331	100	374	758
481	212750	100	436	749
482	213328	219	321	807
483	213667	199	375	806
484	214165	239	301	900
485	214504	140	255	884
486	214963	120	363	874
487	215162	100	361	885
488	215361	100	414	879
489	215501	180	378	885
490	215720	120	380	888
491	215960	120	449	868
492	216099	160	458	872
493	216358	100	455	920
494	216578	179	475	936
495	216897	160	387	943
496	217156	120	411	939
497	217834	498	849	762
498	218352	160	960	773
499	218591	120	997	672
500	218930	100	973	629
501	219130	140	966	618
502	219289	140	1011	598
503	219608	997	1043	554
504	220625	180	1022	631
505	220824	279	999	637
506	221123	120	973	730
507	221263	140	978	766
508	221722	100	1017	874
509	221841	279	995	888
510	222320	279	938	808
511	222718	140	921	808
512	222878	219	933	797
513	223317	100	1016	833
514	223456	160	1029	867
515	224254	179	1097	529
516	224453	100	1151	535
517	224712	199	961	859
518	225171	279	994	841
519	225649	180	1093	872
520	225888	219	1144	869
521	226486	120	1051	807
522	226746	239	1110	782
523	227065	239	975	792
524	227324	159	1017	811
525	228141	379	1133	671
526	228540	239	1114	663
527	228799	219	1149	660
528	229039	459	1111	711
529	229517	498	1088	753
530	230035	399	1114	707
531	230454	339	1169	704
532	230813	219	1059	797
533	231052	100	1074	780
534	231172	419	1072	773
535	231690	100	1122	769
536	231830	219	1005	797
537	232069	419	1059	795
538	232528	638	1006	833
539	233186	159	1068	834
540	233365	120	1110	838
541	233504	917	1080	840
542	234442	498	1103	766
543	235638	199	1110	815
544	235857	160	1121	801
545	236435	419	1055	855
546	237392	239	1041	863
547	237652	239	1042	863
548	237911	359	994	819
549	238309	100	1062	797
550	238429	897	1110	767
551	239446	399	1072	771
552	239884	179	892	809
553	240104	100	784	833
554	240243	359	1024	781
555	240622	239	1081	710
556	241001	180	1172	716
557	241200	239	1083	695
558	241460	100	1102	659
559	241579	279	1051	721
560	241898	299	1004	781
561	242317	478	1024	655
562	242975	199	1026	672
563	243234	140	1030	670
564	243394	319	1115	705
565	243732	339	1133	684
566	244091	299	1117	592
567	244490	299	1063	550
568	244829	239	1115	622
569	245128	259	1145	626
570	245407	119	1099	620
571	246125	199	1116	629
572	246384	179	913	678
573	246584	199	1030	696
574	246903	259	1121	671
575	247182	179	1163	694
576	247381	179	1164	640
577	247620	359	1234	624
578	248238	160	893	934
579	248438	140	899	935
580	248697	279	1115	638
581	249155	738	990	578
582	250013	160	936	623
583	250192	199	886	625
584	250511	159	927	623
585	251807	120	912	691
586	251987	100	914	685
587	252645	160	969	668
588	253123	478	1008	653
589	253621	598	1085	661
590	254240	219	1023	702
591	254479	179	1042	708
592	254678	239	975	753
593	255177	279	1012	550
594	255476	199	1029	561
595	255974	140	997	456
596	256672	139	1122	748
597	256831	160	1168	761
598	257071	160	1073	742
599	257270	239	1066	727
600	258247	140	1070	826
601	258506	100	1054	797
602	258666	100	1091	840
603	259045	179	1114	655
604	259264	159	1120	635
605	259663	120	1110	631
606	260101	120	1174	609
607	260241	100	1137	593
608	260380	140	1082	561
609	260560	120	1014	605
610	260739	140	1028	607
611	261118	498	1031	601
612	261636	877	1016	596
613	262533	239	1045	599
614	262793	140	975	593
615	262952	977	945	552
616	264089	459	829	556
617	264587	459	997	586
618	265086	877	1080	650
619	265983	498	1023	631
620	266521	877	912	660
621	267638	558	1085	657
622	268435	100	980	615
623	268555	160	1066	646
624	268754	219	888	670
625	269113	120	871	670
626	269352	678	911	672
627	270050	120	878	677
628	270209	199	902	688
629	270688	160	800	728
630	270907	279	906	688
631	271206	319	980	681
632	271545	100	940	683
633	271685	139	843	721
634	271844	159	805	741
635	272024	100	849	705
636	272143	279	871	672
637	272502	219	804	762
638	272762	658	812	755
