1,66,199,635,343
2,465,199,713,547
3,704,100,657,484
4,1004,119,319,228
5,1263,479,535,232
6,1801,140,345,237
7,2040,100,133,216
8,2160,259,92,226
9,2459,498,276,222
10,3177,100,54,554
11,3296,578,51,576
12,3914,180,43,583
13,4174,259,34,577
14,4453,140,42,586
15,4871,160,33,585
16,5071,279,48,581
17,5450,897,125,617
18,6686,100,97,545
19,6805,199,102,590
20,7104,219,126,608
21,7344,140,130,641
22,8002,379,94,217
23,8699,339,98,556
24,9158,100,669,579
25,9278,359,673,569
26,9656,279,731,587
27,9975,160,697,580
28,10255,140,754,581
29,10494,140,724,571
30,10653,139,697,579
31,10813,319,683,583
32,11152,120,687,589
33,11451,239,696,596
34,11710,219,758,616
35,11949,120,760,614
36,12208,140,769,628
37,12767,100,709,636
38,13086,140,752,613
39,13265,279,762,608
40,13903,100,108,597
41,14242,120,116,592
42,14382,120,132,627
43,14681,120,129,600
44,14880,179,104,623
45,15359,339,760,627
46,15797,180,740,594
47,15997,179,760,619
48,16196,180,754,599
49,16535,658,758,628
50,17213,179,754,637
51,17472,120,189,592
52,17611,199,120,599
53,18030,140,154,233
54,18190,140,97,238
55,18369,199,314,255
56,18708,219,528,252
57,19007,458,516,260
58,19486,140,597,303
59,19645,798,660,275
60,20462,160,628,292
61,20642,638,577,299
62,21300,638,514,258
63,21978,120,680,310
64,22277,120,746,300
65,22416,160,676,309
66,22676,100,804,260
67,22795,120,465,280
68,23094,199,117,263
69,23672,120,289,273
70,23852,339,89,235
71,24251,219,500,301
72,24570,100,187,569
73,24869,160,98,572
74,25048,219,138,636
75,25287,180,138,634
76,25487,140,142,647
77,25686,100,118,649
78,26204,140,195,632
79,26364,379,78,620
80,26783,120,129,659
81,27441,160,101,612
82,27620,120,102,576
83,27760,219,119,596
84,28158,518,92,604
85,28956,100,105,556
86,29235,279,129,619
87,30072,219,118,615
88,30511,100,109,615
89,30790,120,65,563
90,30930,199,89,597
91,31308,160,725,591
92,31508,100,758,606
93,31628,140,763,614
94,31986,179,88,273
95,32186,100,78,245
96,32325,239,286,261
97,32624,239,752,584
98,32884,219,774,610
99,33302,199,765,640
100,33522,339,769,645
101,34219,219,753,618
102,34459,119,692,622
103,34598,279,733,623
104,34917,558,768,616
105,35615,299,783,648
106,35934,339,740,653
107,36293,339,784,656
108,36791,140,807,676
109,36951,140,796,673
110,37290,140,764,655
111,37449,120,746,650
112,37589,100,745,644
113,37788,140,785,707
114,38247,100,791,675
115,38426,219,755,671
116,38665,259,756,670
117,38965,140,759,684
118,39124,120,747,669
119,39264,239,732,620
120,39702,598,738,610
121,40320,399,711,618
122,40739,140,750,624
123,40898,140,760,616
124,41058,279,766,620
125,41596,100,767,689
126,41895,100,773,657
127,42194,100,738,606
128,42314,379,724,607
129,42812,160,759,688
130,43231,160,740,664
131,43590,180,804,687
132,43789,100,871,682
133,43909,160,743,688
134,44248,120,693,704
135,44427,140,772,707
136,44607,100,771,716
137,44786,120,761,750
138,45883,100,747,817
139,46361,180,752,666
140,46640,179,797,674
141,47159,179,766,868
142,48255,179,139,602
143,48455,100,109,600
144,49073,179,105,581
145,49671,219,147,656
146,50169,120,68,625
147,50568,199,118,615
148,51007,498,105,622
149,51525,160,149,652
150,51804,478,139,670
151,52343,199,217,664
152,52602,100,92,596
153,53200,140,142,665
154,53718,199,75,624
155,53957,259,134,666
156,54237,159,139,668
157,54575,519,129,667
158,55114,120,96,651
159,55253,259,123,637
160,55533,100,80,618
161,55772,239,83,629
162,56210,299,150,652
163,56669,439,94,624
164,57247,179,54,603
165,57566,199,127,633
166,57785,100,90,607
167,58264,319,72,604
168,58762,120,60,582
169,59002,120,114,599
170,59321,179,84,619
171,59680,139,211,640
172,59919,140,146,672
173,60397,100,76,585
174,60517,179,83,585
175,60876,140,75,575
176,61255,140,129,635
177,61414,199,118,621
178,61633,140,106,615
179,61793,100,111,633
180,62032,140,109,596
181,62192,219,83,608
182,62790,199,162,645
183,63009,100,84,590
184,63288,120,114,613
185,63488,180,156,324
186,63787,200,115,237
187,64584,279,504,271
188,64983,379,648,298
189,65402,259,643,302
190,65780,837,646,300
191,66638,120,650,304
192,66777,817,645,298
193,67615,239,604,309
194,67974,279,639,273
195,68273,299,636,295
196,68612,159,508,255
197,68831,219,493,264
198,69190,459,641,269
199,69668,160,509,270
200,69987,239,491,280
201,70526,100,525,259
202,70785,180,659,271
203,71183,120,628,274
204,71323,419,630,274
205,71861,957,639,288
206,72878,259,524,284
207,74234,100,512,262
208,74354,160,510,279
209,74633,379,506,296
210,75131,199,303,279
211,75669,159,625,289
212,75889,140,592,296
213,76347,120,343,225
214,77205,638,629,286
215,78022,100,536,294
216,78261,100,499,276
217,78481,140,664,302
218,78939,319,503,255
219,79298,259,283,267
220,79577,339,514,267
221,79936,160,631,296
222,80116,459,646,284
223,80734,120,363,248
224,80913,140,290,201
225,81112,120,300,268
226,81272,239,551,260
227,81531,199,632,273
228,81770,199,523,269
229,82029,180,316,273
230,82229,120,298,268
231,82528,120,588,254
232,82667,459,629,274
233,83146,299,503,256
234,83465,179,618,291
235,83824,219,595,257
236,84143,239,498,267
237,84522,160,534,263
238,84701,279,504,261
239,85020,200,610,275
240,85678,100,531,331
241,85798,179,528,286
242,85997,1117,499,265
243,87133,120,533,278
244,87373,1216,490,270
245,88709,299,501,254
246,89028,259,534,287
247,89307,479,499,283
248,89805,180,625,305
249,90024,120,355,266
250,90164,159,301,273
251,90403,100,126,253
252,90583,119,70,257
253,90722,100,168,268
254,90902,120,331,275
255,91141,319,640,273
256,91560,120,528,310
257,91739,259,161,620
258,92018,120,133,600
259,92417,100,67,230
260,92696,159,292,281
261,93095,140,644,283
262,93294,299,742,607
263,93673,279,773,621
264,93972,339,780,635
265,94411,139,768,626
266,94789,180,779,708
267,95288,179,785,778
268,96225,160,708,849
269,96524,100,709,864
270,98199,160,734,855
271,98737,239,1019,832
272,99076,120,785,885
273,99216,100,789,862
274,99814,120,775,881
275,101329,100,718,850
276,102605,139,1023,862
277,102764,219,1022,869
278,103163,120,805,911
279,104240,180,726,778
280,104519,180,731,802
281,105137,100,745,913
282,105536,100,790,907
283,105655,120,792,919
284,106453,140,1015,833
285,107450,100,798,894
286,107769,100,776,911
287,107888,179,735,864
288,108088,139,740,870
289,108447,239,801,891
290,108845,219,776,906
291,109264,100,740,914
292,110341,140,794,878
293,110939,100,1026,792
294,111158,120,830,879
295,111617,120,761,867
296,112035,140,786,939
297,112793,120,736,844
298,112933,160,774,879
299,113192,140,201,675
300,113391,159,129,685
301,113830,100,101,292
302,113989,100,76,247
303,114129,199,75,199
304,114368,160,277,220
305,114727,339,82,233
306,115086,159,278,264
307,115285,219,291,256
308,115544,159,103,244
309,115744,140,57,232
310,116800,160,70,671
311,117139,140,506,300
312,117319,199,317,282
313,117698,199,65,244
314,117957,100,115,686
315,118714,120,72,649
316,119213,538,139,689
317,119811,159,119,302
318,120010,239,84,271
319,120310,179,321,300
320,120529,120,549,315
321,120828,379,630,282
322,121227,359,624,296
323,121625,120,606,359
324,121785,239,555,312
325,122223,199,118,287
326,122722,239,314,293
327,123081,219,631,287
328,123639,578,634,304
329,124237,279,640,329
330,124596,259,634,318
331,124875,100,648,323
332,125035,199,648,319
333,125254,179,656,309
334,125453,139,662,318
335,125812,279,655,277
336,126111,160,649,266
337,126291,279,526,277
338,126590,179,616,327
339,126789,179,619,303
340,127128,379,577,296
341,128763,379,502,295
342,129222,259,622,302
343,130039,339,741,310
344,130697,100,572,292
345,130836,219,506,235
346,131474,120,297,233
347,131634,100,138,240
348,131754,180,87,237
349,132053,100,318,262
350,132172,179,329,258
351,132372,239,130,244
352,132651,120,301,250
353,133049,120,335,258
354,133249,359,108,224
355,133648,140,290,239
356,133867,179,351,241
357,134086,140,137,237
358,134445,219,650,291
359,134844,160,659,285
360,135023,159,569,315
361,135203,160,560,295
362,135422,319,358,290
363,135821,199,136,255
364,136100,140,540,294
365,136259,160,567,327
366,136439,199,543,275
367,136838,159,294,265
368,137037,239,116,267
369,137396,119,319,271
370,137695,120,269,279
371,137834,219,85,241
372,138153,100,61,238
373,138473,299,316,250
374,138831,399,106,244
375,139250,180,57,234
376,139450,339,263,228
377,139988,100,619,245
378,140107,479,656,301
379,140606,259,583,293
380,140965,180,282,239
381,141164,199,306,274
382,141383,379,305,266
383,141862,319,87,270
384,142301,219,69,247
385,142699,339,290,292
386,143078,179,93,255
387,143337,180,144,256
388,143616,140,77,274
389,143935,140,76,279
390,144115,179,130,644
391,144334,219,132,628
392,144872,199,106,667
393,145112,200,115,658
394,145331,140,64,639
395,145590,100,122,204
396,145770,120,124,278
397,146009,179,284,275
398,146428,100,792,632
399,146607,140,779,619
400,146766,160,777,651
