2	1	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
22	2	-1280	-1024	0.662	0.659	-1.000	-1.000	4	-1280	-1024	0.415	0.668	-1.000	-1.000	4
42	3	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
62	4	-1280	-1024	0.663	0.659	-1.000	-1.000	4	-1280	-1024	0.415	0.667	-1.000	-1.000	4
82	5	-1280	-1024	0.663	0.659	-1.000	-1.000	4	-1280	-1024	0.415	0.667	-1.000	-1.000	4
102	6	594	601	0.664	0.659	682.918	4.183	0	601	601	0.416	0.668	687.858	4.171	0
122	7	466	793	0.665	0.661	682.918	4.303	0	464	793	0.417	0.669	687.858	4.206	0
142	8	467	847	0.666	0.662	682.918	4.225	0	407	819	0.418	0.670	687.858	4.100	0
162	9	418	848	0.666	0.662	682.918	4.234	0	426	840	0.418	0.670	687.858	4.120	0
182	10	418	852	0.666	0.661	682.918	4.162	0	422	829	0.418	0.669	687.858	4.134	0
202	11	422	854	0.666	0.661	683.530	4.148	0	427	837	0.418	0.669	690.141	4.161	0
222	12	422	850	0.667	0.660	683.530	4.102	0	408	829	0.419	0.668	690.141	4.154	0
242	13	427	836	0.667	0.660	683.530	4.100	0	408	834	0.419	0.668	690.141	4.124	0
262	14	427	828	0.667	0.660	683.530	4.060	0	414	838	0.419	0.668	690.141	4.099	0
282	15	433	842	0.668	0.660	683.530	4.013	0	426	838	0.419	0.668	690.141	4.133	0
301	16	435	828	0.668	0.660	688.171	4.022	0	408	838	0.420	0.668	688.295	4.117	0
321	17	415	838	0.669	0.660	688.171	4.072	0	417	825	0.421	0.667	688.295	4.108	0
341	18	422	844	0.669	0.660	688.171	4.112	0	419	842	0.421	0.667	688.295	4.028	0
361	19	436	842	0.670	0.661	688.171	4.077	0	414	849	0.421	0.667	688.295	4.162	0
381	20	424	848	0.670	0.661	688.171	4.085	0	408	836	0.422	0.668	688.295	4.105	0
401	21	429	851	0.671	0.661	685.467	4.081	0	403	836	0.422	0.668	688.003	4.096	0
421	22	429	845	0.671	0.661	685.467	4.047	0	418	832	0.423	0.668	688.003	4.212	0
441	23	422	857	0.671	0.661	685.467	4.051	0	409	848	0.423	0.668	688.003	4.066	0
461	24	425	838	0.672	0.661	685.467	4.014	0	406	848	0.423	0.668	688.003	4.046	0
481	25	430	854	0.672	0.661	685.467	4.008	0	409	837	0.423	0.667	688.003	4.076	0
501	26	433	849	0.672	0.661	682.390	3.984	0	407	848	0.423	0.667	685.512	4.058	0
521	27	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
541	28	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
561	29	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
581	30	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
601	31	-1280	-1024	0.671	0.655	-1.000	-1.000	4	-1280	-1024	0.423	0.663	-1.000	-1.000	4
639	32	657	482	0.672	0.656	681.686	4.054	0	659	473	0.423	0.663	685.848	3.964	0
640	33	663	463	0.672	0.656	681.686	3.991	0	665	465	0.423	0.663	685.848	3.976	0
660	34	672	465	0.672	0.656	681.686	3.932	0	670	454	0.424	0.664	685.848	3.989	0
680	35	651	491	0.673	0.657	681.686	4.085	0	668	447	0.424	0.664	685.848	3.919	0
700	36	651	480	0.673	0.657	683.319	4.051	0	669	443	0.424	0.664	684.626	3.918	0
720	37	665	434	0.674	0.657	683.319	3.986	0	669	489	0.425	0.665	684.626	3.889	0
740	38	663	453	0.674	0.658	683.319	4.048	0	660	433	0.425	0.665	684.626	3.893	0
760	39	666	465	0.674	0.658	683.319	4.085	0	658	449	0.425	0.665	684.626	3.964	0
780	40	653	444	0.674	0.658	683.319	3.957	0	663	457	0.426	0.665	684.626	3.900	0
800	41	652	459	0.674	0.658	682.102	3.988	0	663	462	0.426	0.665	685.681	3.927	0
820	42	654	445	0.674	0.658	682.102	4.096	0	658	441	0.426	0.665	685.681	3.898	0
840	43	664	432	0.675	0.658	682.102	4.021	0	659	467	0.426	0.665	685.681	3.913	0
