1	183	219	614	434
2	622	140	503	226
3	801	160	586	476
4	981	179	536	411
5	1399	319	88	599
6	1977	299	82	263
7	2296	259	276	261
8	2675	777	87	614
9	3473	738	79	620
10	4270	1176	90	666
11	5466	379	106	679
12	6025	518	80	680
13	6703	877	56	669
14	7600	937	112	693
15	8557	758	104	702
16	9334	478	76	731
17	9932	100	710	628
18	10052	299	724	587
19	10431	479	737	600
20	10989	518	710	597
21	11527	199	735	616
22	11747	199	762	634
23	11966	259	754	682
24	12325	778	760	645
25	13123	379	758	604
26	13521	120	738	589
27	13721	140	128	256
28	13880	379	64	268
29	14319	179	264	243
30	14638	100	277	241
31	14837	618	761	666
32	15475	977	739	741
33	16472	518	705	729
34	17010	279	737	748
35	17309	279	757	761
36	17608	578	729	795
37	18207	279	708	810
38	18506	618	740	815
39	19144	279	758	844
40	19443	139	774	807
41	19602	299	722	855
42	19921	160	752	865
43	20101	279	697	859
44	20400	1176	766	888
45	21596	319	836	884
46	22054	578	735	585
47	22653	977	749	595
48	23649	299	726	595
49	23968	499	770	638
50	24487	459	784	622
51	24965	160	812	616
52	25145	219	840	618
53	25384	160	792	639
54	25563	658	753	657
55	26241	140	787	630
56	26401	239	824	628
57	26680	239	772	656
58	26939	419	724	653
59	27378	738	777	691
60	28135	379	796	748
61	28734	339	69	263
62	29132	578	294	234
63	29930	199	786	700
64	30149	299	785	742
65	30468	199	784	762
66	30687	279	782	692
67	30986	319	765	660
68	31325	1077	796	763
69	32661	279	56	269
70	33100	359	84	649
71	33578	658	87	670
72	34256	259	39	662
73	34535	598	46	666
74	35153	219	82	678
75	35393	678	113	689
76	36091	259	76	689
77	36370	259	78	693
78	36649	698	133	722
79	37366	180	82	762
80	37566	239	106	748
81	37825	678	72	753
82	38523	399	129	792
83	38942	359	75	666
84	39320	139	76	665
85	39500	239	119	670
86	39759	199	206	672
87	40018	180	121	696
88	40217	1077	140	729
89	41314	120	81	729
90	41513	738	96	847
91	42271	120	99	874
92	42510	120	85	867
93	42710	618	82	625
94	43408	279	88	609
95	43707	578	45	610
96	44305	817	103	641
97	45162	319	108	621
98	45501	100	100	622
99	45760	140	160	292
100	45920	120	120	233
101	46079	120	83	256
102	46259	239	284	234
103	46558	498	458	220
104	47096	877	614	240
105	47993	239	497	260
