1	2316	100	48	542
2	2475	100	36	544
3	2775	140	40	549
4	3213	159	105	553
5	3771	179	55	561
6	4330	140	75	558
7	4489	259	80	565
8	4768	219	81	570
9	5007	180	124	568
10	5765	180	292	214
11	6363	120	737	589
12	7280	159	726	560
13	7460	100	685	555
14	7659	100	690	580
15	7799	100	691	570
16	8277	100	757	563
17	8457	100	731	550
18	8995	140	755	597
19	9374	120	760	599
20	9952	100	738	631
21	10510	120	745	619
22	10749	139	779	604
23	11068	100	801	585
24	12703	159	524	231
25	15893	120	290	237
26	17269	140	107	558
27	17429	139	120	556
28	17787	120	76	536
29	18744	279	116	596
30	19043	120	122	590
31	19462	160	152	582
32	20479	100	102	597
33	20698	180	116	621
34	20938	319	132	624
35	21296	160	140	606
36	21536	100	133	618
37	21675	239	166	617
38	22154	219	92	623
39	23071	160	158	624
40	23968	100	101	660
41	24128	140	99	662
42	24287	219	139	673
43	24526	399	178	679
44	24945	160	154	711
45	25324	180	114	642
46	25543	199	116	655
47	26022	199	155	666
48	26640	379	125	677
49	27038	159	119	670
50	27836	120	144	631
51	28175	120	189	631
52	28334	160	196	627
53	28514	239	247	627
54	29152	159	114	616
55	30368	259	183	666
56	30647	179	119	676
57	31245	319	192	678
58	31584	140	178	687
59	32063	279	192	702
60	32362	219	196	715
61	32601	120	186	702
62	32780	100	526	753
63	33498	199	506	733
64	34136	100	443	659
65	35133	160	459	717
66	35452	179	445	693
67	36210	219	483	758
68	38403	159	759	596
69	38981	100	751	538
70	40736	120	806	593
71	41174	239	769	708
72	42071	120	790	735
73	42330	160	754	713
74	42510	159	786	720
75	42689	120	796	720
76	43088	120	774	739
77	43307	140	773	746
78	43527	120	754	731
79	43965	199	755	739
80	44284	160	791	751
81	44823	219	817	750
82	45162	179	778	755
83	45381	120	856	741
84	45560	179	761	736
85	45959	180	740	709
86	46677	159	835	747
87	47375	399	758	811
88	47793	299	780	743
89	48371	199	753	710
90	48651	698	757	826
91	49508	160	723	820
92	49947	299	754	838
93	50286	139	770	857
94	50445	239	764	791
95	50744	180	755	803
96	51103	159	780	861
97	51402	160	785	848
98	51581	140	777	829
99	51741	279	755	900
100	52100	379	724	904
101	52499	319	724	900
102	52838	379	766	905
103	53376	359	772	867
104	53775	140	793	870
105	53934	339	747	864
106	54293	419	791	857
107	54732	279	781	900
108	55051	259	763	857
109	55330	199	750	823
110	55669	179	731	832
111	55868	239	769	840
112	56127	339	779	814
113	56566	239	743	819
114	56825	180	747	747
115	57124	120	720	724
116	57363	100	751	716
117	58340	100	734	570
118	58580	100	728	531
119	58859	100	738	519
120	59098	140	725	508
121	59995	120	732	600
122	61231	100	913	599
123	62428	179	776	724
124	62986	100	790	678
125	64820	120	749	624
126	65458	100	815	670
127	65578	140	825	647
128	66275	140	746	541
129	66834	159	730	542
130	67432	100	801	593
131	73533	100	91	213
132	74749	100	113	239
133	75726	140	34	199
134	77082	100	138	221
135	77221	119	122	230
136	78218	120	72	220
137	81149	100	654	203
138	81867	180	568	274
139	82784	139	62	232
140	88924	120	123	590
141	90958	100	183	683
142	91197	299	177	674
143	91516	139	243	676
144	91815	180	184	764
145	92114	100	164	762
146	92234	179	168	804
147	92513	120	171	798
148	92713	140	179	794
149	92932	120	161	762
150	93311	179	145	769
151	93510	119	147	772
152	93650	100	179	814
153	93809	100	185	830
154	93929	279	183	803
155	94228	219	171	822
156	94607	219	167	750
157	94926	100	189	750
158	95324	100	290	726
159	95544	239	209	706
160	96242	100	162	680
161	100388	100	768	583
162	100707	100	780	637
163	101405	100	729	592
164	102681	139	747	688
165	103180	319	717	731
166	103578	419	777	743
167	104017	459	770	770
168	104495	100	785	796
169	104735	379	799	808
170	105134	439	778	777
171	105692	259	834	770
172	105971	140	896	750
173	106210	100	774	773
174	106330	140	754	765
175	107187	199	808	800
176	107666	219	814	816
177	107965	239	780	813
178	108662	100	764	776
179	108882	399	762	761
180	109420	359	761	759
181	109899	159	767	753
182	110278	100	805	788
183	110616	120	829	792
184	110896	140	735	743
185	111494	100	754	746
186	111753	199	730	715
187	115621	100	802	605
188	116418	139	766	709
189	116777	100	137	223
190	117016	259	95	245
191	117894	179	768	726
192	118133	439	749	764
193	118691	120	715	782
194	120007	239	723	572
195	120625	179	150	849
196	121104	139	199	719
197	123297	100	80	603
198	123536	100	139	632
199	124034	100	231	632
200	124792	100	102	642
201	124912	160	137	625
202	125091	100	210	630
203	125470	160	239	625
204	125709	160	150	649
205	126008	199	175	677
206	126327	100	232	663
207	126626	179	217	664
208	126945	160	175	645
209	127384	120	127	668
210	127523	140	239	674
211	127783	120	234	680
212	128002	100	214	684
213	128301	120	312	712
214	128520	160	147	640
215	128700	120	142	646
216	129517	359	176	636
217	130095	379	205	681
218	130773	100	265	683
219	130893	179	233	659
220	132249	179	134	614
221	132986	100	120	552
222	133644	179	163	575
223	134063	160	124	838
224	134382	100	156	769
225	134761	120	182	795
226	135179	239	176	834
227	135698	160	175	813
228	136156	279	178	793
229	136754	319	161	747
230	137193	120	142	719
231	137911	159	191	760
232	138389	120	103	751
233	138529	120	164	758
234	138868	239	137	771
235	139267	339	211	779
236	139925	120	138	691
237	140084	219	151	735
238	140423	100	137	736
239	140582	120	163	738
240	140961	199	104	722
241	141240	100	128	657
242	141839	219	122	593
243	142776	140	95	594
244	144171	219	127	565
245	144729	100	113	574
246	145168	219	156	593
247	145666	120	173	597
248	145806	100	127	594
249	146205	219	232	598
250	146444	140	226	602
251	146604	100	150	594
252	146863	120	196	622
253	147022	120	229	631
254	147202	140	106	614
255	147361	160	126	623
256	147660	179	152	616
257	147939	180	170	619
258	148159	140	191	633
259	148338	100	189	629
260	148458	179	208	637
261	148896	180	127	597
262	149534	459	192	642
263	156213	140	283	234
264	159423	120	566	299
265	160420	120	775	600
266	160699	139	758	651
267	160879	100	749	626
268	161058	199	716	627
269	161497	259	720	607
270	162055	179	749	596
271	162434	199	785	633
272	162673	259	775	700
273	163012	120	796	690
274	163650	100	739	567
275	164966	159	808	669
276	165145	120	799	660
277	166003	120	796	670
278	166202	139	794	680
279	166701	120	765	598
280	166840	199	773	599
281	167677	439	759	719
282	168236	199	731	713
283	168934	100	799	703
284	170050	120	814	752
285	170190	100	804	723
286	170329	239	808	742
287	170648	100	816	740
288	172522	140	747	552
289	173260	100	684	516
290	173998	100	764	765
291	174117	100	774	762
292	174377	139	760	766
293	175234	100	784	774
294	175353	140	765	817
295	175533	159	814	796
296	175872	120	849	833
297	176031	259	809	825
298	176330	379	811	842
299	177407	100	747	880
300	177527	140	759	877
301	177866	419	732	894
302	178304	140	732	904
303	178623	140	722	868
304	178783	219	754	910
305	179062	119	776	906
306	179201	199	784	880
307	179421	120	779	879
308	179560	319	830	901
309	179899	439	803	864
310	180378	359	769	860
311	180757	219	824	856
312	180996	159	871	863
313	181175	259	778	841
314	181454	538	749	835
315	182013	120	773	865
316	182152	718	802	876
317	182950	239	780	836
318	183209	478	813	817
319	183747	180	755	807
320	183986	199	758	810
321	184365	359	824	824
322	184744	379	816	862
323	185143	120	775	796
324	185282	538	752	790
325	185841	100	750	786
326	186239	120	762	804
327	186399	678	747	849
328	187136	120	795	864
329	187276	399	804	870
330	187695	279	794	825
331	187994	120	799	841
332	188333	419	749	833
333	188831	837	746	847
334	189748	359	795	876
335	190127	479	786	870
336	190626	120	731	848
337	190765	439	746	844
338	191224	419	758	874
339	191662	359	753	898
340	192041	120	751	891
341	192181	817	789	887
342	193118	299	752	864
343	193556	638	753	814
344	194214	319	730	823
345	194553	100	736	833
346	194713	139	865	799
347	194972	160	781	850
348	195151	498	721	883
349	195749	478	778	883
350	196248	658	772	816
351	196926	100	792	819
352	197065	180	783	810
353	198102	100	789	755
354	198282	120	810	734
355	199099	120	758	642
356	199239	219	772	655
357	199478	100	799	727
358	199637	120	774	721
359	200515	100	768	739
360	200634	120	771	769
361	202010	120	727	746
362	202588	139	740	784
363	203525	120	848	722
364	204183	120	858	726
365	205280	159	740	745
366	205459	100	766	717
367	205818	120	826	679
368	206217	219	769	682
369	207413	179	738	560
370	209546	219	750	522
371	214052	100	547	275
372	214172	100	520	273
373	214331	100	525	266
374	215827	160	575	310
375	216325	159	328	283
376	216504	100	307	279
377	216624	179	285	286
378	217721	100	350	283
379	218438	140	667	271
380	218957	120	565	282
381	219754	120	632	254
382	220093	120	632	260
383	221349	120	491	302
384	222266	100	83	256
385	225217	160	53	233
386	226433	120	307	228
387	226792	100	59	259
388	227769	100	21	238
389	229065	100	142	684
390	229304	120	133	664
391	229902	120	768	586
392	233352	100	733	518
393	234169	100	157	634
394	234368	100	85	682
395	234827	120	74	571
396	236163	120	73	548
397	237120	140	724	599
398	237658	100	754	604
399	238276	120	763	632
400	238416	140	781	604
401	238655	100	835	595
402	238914	100	796	609
403	239154	199	760	607
404	239692	140	715	612
405	240888	140	796	728
406	243400	140	886	619
407	244377	140	94	566
408	245872	100	166	587
409	248086	239	39	247
410	249920	100	57	231
411	251355	120	130	564
412	251515	120	116	565
413	252252	120	190	597
414	252531	140	111	602
415	253528	199	122	573
416	254206	199	164	608
417	254505	379	190	644
418	254904	100	205	660
419	255283	100	170	664
420	255482	100	196	647
421	255602	259	163	622
422	255981	179	226	624
423	256379	120	167	625
424	256579	299	178	629
425	256918	100	153	657
426	257316	160	186	647
427	257536	179	150	641
428	257815	160	212	658
429	258034	179	172	651
430	258234	179	213	670
431	258433	219	286	669
432	258692	180	169	671
433	259111	100	138	676
434	259270	339	320	665
435	259709	139	340	674
436	260287	100	198	688
437	260407	140	201	702
438	261224	160	176	678
439	262341	120	199	654
440	262680	279	192	663
441	263318	160	163	671
442	263557	279	217	685
443	263916	100	221	717
444	264035	100	207	714
445	264893	199	159	687
446	265431	259	207	679
447	265710	199	201	683
448	266029	120	183	685
449	266169	120	268	688
450	266627	120	767	724
451	266767	100	780	715
452	266886	299	771	730
453	267365	379	769	726
454	267824	219	747	692
455	268063	100	781	641
456	268581	100	817	628
457	269399	180	228	671
458	269897	100	185	682
459	270076	259	218	686
460	270495	239	262	686
461	270874	259	182	656
462	271153	219	158	627
463	271412	120	162	619
464	271552	100	223	594
465	271711	179	236	612
466	272549	179	321	692
467	272888	100	795	731
468	273087	239	776	729
469	273546	179	290	683
470	273745	100	267	692
471	273865	160	262	685
472	274941	100	96	265
473	275440	119	504	276
474	279447	160	321	260
475	280265	100	190	771
476	280942	120	157	792
477	281381	180	110	796
478	281600	179	105	792
479	281800	159	133	797
480	282239	119	180	821
481	282478	159	172	838
482	282657	459	173	843
483	283136	419	184	812
484	283734	239	150	786
485	283993	279	153	796
486	284292	179	157	793
487	284671	100	495	829
488	285388	139	790	753
489	285767	100	740	753
490	285987	140	748	760
491	286206	299	784	775
492	286625	399	806	823
493	287123	199	774	817
494	287342	299	755	781
495	287721	479	780	814
496	288339	399	162	795
497	288778	160	142	795
498	290054	100	208	229
499	290612	100	677	294
500	292725	219	351	278
501	293363	120	273	241
502	293802	199	510	248
503	294998	100	103	222
504	297251	120	173	745
505	297451	140	161	721
506	298567	120	162	836
507	298786	160	193	823
508	298966	100	183	801
509	299484	199	759	811
510	299724	618	787	817
511	300362	180	724	782
512	300561	120	753	765
513	300760	100	775	815
514	300960	379	795	854
515	301358	379	784	795
516	301757	120	780	864
517	301897	140	846	844
518	302076	419	730	840
519	302515	279	778	856
520	302814	179	841	869
521	303053	578	754	847
522	303651	199	822	860
523	303870	160	868	866
524	304050	139	862	858
525	304210	917	818	864
526	305147	319	805	891
527	305485	459	770	913
528	305964	259	818	908
529	306243	279	814	904
530	306542	279	819	900
531	306841	479	737	807
532	307340	100	807	789
533	307499	239	800	797
534	307798	219	766	817
535	308038	598	791	824
536	308656	299	731	816
537	308974	180	775	817
538	309174	279	780	789
539	309473	140	739	774
540	309752	160	780	619
541	309932	140	741	568
542	310131	120	753	568
543	310370	140	746	548
544	311267	199	183	843
545	311985	120	770	768
546	312264	379	755	781
547	312982	219	797	792
548	313620	180	761	760
549	313819	100	793	769
550	314019	179	827	788
551	314218	120	772	788
552	314637	100	164	822
553	314836	339	759	780
554	316930	140	635	189
555	317189	120	634	219
556	318385	100	651	226
557	318644	160	647	256
558	319701	120	665	255
559	320239	119	683	227
560	321176	100	748	238
561	322712	100	639	224
562	326001	159	59	236
563	332979	120	150	660
564	333976	120	219	806
565	334734	120	793	818
566	334873	120	789	842
567	335093	259	809	819
568	335491	120	866	834
569	335631	279	805	813
570	336110	140	817	798
571	336269	120	797	881
572	336408	439	797	870
573	337206	120	795	891
574	340496	100	796	753
575	341174	139	260	805
576	341393	199	226	818
577	341632	180	250	838
578	343865	100	496	254
579	344703	239	790	853
580	345380	100	807	898
581	345600	120	211	872
582	345739	179	185	832
583	346138	140	311	241
584	346617	159	271	238
585	347374	239	54	233
586	348311	100	291	260
587	348590	199	282	257
588	348869	100	350	245
589	349428	180	780	890
590	349647	140	774	899
591	349826	140	786	896
592	349986	219	834	892
593	350225	439	782	884
594	350724	140	122	836
595	350883	239	182	832
596	351202	120	162	848
597	351402	199	144	858
598	352099	259	177	830
599	352379	120	178	819
600	352538	120	138	811
601	352897	199	136	783
602	353316	339	136	873
603	355070	199	530	263
604	355728	100	556	264
605	356027	120	632	236
606	357144	100	572	301
607	357323	120	508	283
608	357463	100	502	279
609	357921	100	313	265
610	359576	100	496	240
611	359795	100	500	268
612	360014	199	494	263
613	360493	219	175	765
614	361450	100	159	629
615	361570	259	122	616
616	362367	120	137	790
617	362686	140	175	781
618	362846	219	186	734
619	363085	140	165	731
620	363364	159	180	675
621	363583	140	207	675
622	363803	219	185	650
623	364142	120	190	632
624	364800	140	786	784
625	365178	259	776	772
626	365757	100	821	841
627	365916	219	811	821
628	366614	120	834	801
629	367092	160	771	823
630	367571	120	152	827
631	367750	100	153	824
632	367870	160	174	803
633	368109	120	176	817
634	368448	179	185	828
635	368747	399	174	803
636	369405	159	127	806
637	369584	180	135	785
638	369864	160	117	868
639	370043	139	123	865
640	370203	120	125	806
641	370342	219	136	793
642	370581	100	140	784
643	370761	120	109	772
644	371040	100	166	764
645	371678	239	204	798
646	372077	140	167	854
647	372894	100	320	272
648	373293	100	277	263
649	373592	120	102	263
650	374031	100	306	262
651	374649	120	790	811
652	374788	100	820	801
653	374928	239	823	822
654	375307	179	871	808
655	377221	120	549	300
656	377400	119	684	289
657	377799	120	643	261
658	378457	100	605	321
659	380371	100	84	287
660	381766	100	512	245
661	382424	100	328	246
662	382883	120	74	231
663	383800	120	681	1028
664	384877	180	758	764
665	385076	239	797	829
666	385634	319	796	825
667	387389	140	35	235
668	391735	139	288	216
669	394925	179	273	223
670	396700	179	797	874
671	396899	199	796	848
672	397437	259	800	861
673	397716	199	849	844
674	398015	179	804	860
675	398315	159	163	818
676	398514	160	192	857
677	403418	140	152	783
678	403578	100	252	774
679	404635	120	767	781
680	404774	140	785	824
681	406270	100	784	683
682	406828	120	774	771
683	407027	120	789	773
684	407167	200	789	747
685	407885	159	782	770
686	412570	120	176	758
687	412789	140	106	779
688	413108	120	136	746
689	414982	359	103	759
690	416976	140	112	596
691	417295	140	88	600
692	417754	160	123	595
693	418252	100	163	601
694	419986	140	641	262
695	421761	120	749	752
696	421901	339	790	749
697	422558	140	119	583
698	422758	160	130	580
699	423057	120	152	582
700	423216	160	130	579
701	424094	100	574	275
702	424413	159	507	253
703	425509	179	1297	226
704	426107	259	1286	270
705	427403	100	497	260
706	427882	120	90	239
707	428021	160	28	227
708	428280	120	147	228
709	428998	100	511	213
710	429317	100	51	232
711	429536	219	89	233
712	430394	100	254	233
713	430813	100	280	225
714	431211	100	136	230
715	433245	139	786	632
716	433504	100	796	617
717	434660	120	151	556
718	435558	120	106	588
719	436096	179	86	604
720	437193	100	121	617
721	437591	179	108	611
722	437890	219	140	606
723	438249	120	153	631
724	438628	199	126	640
725	439087	140	147	621
726	439386	180	100	640
727	440104	120	109	625
728	440722	279	195	661
729	441040	219	302	655
730	441639	120	282	647
731	441798	100	292	639
732	444350	100	807	643
733	444809	100	733	625
734	445526	199	800	707
735	446224	100	776	678
736	446344	139	793	636
737	446763	120	808	624
738	447440	100	754	588
739	447560	219	758	571
740	449614	100	480	239
741	451169	140	123	602
742	451328	180	107	597
743	452824	100	53	201
744	454837	239	586	257
745	455495	100	530	256
746	455794	140	219	243
747	457489	100	570	249
748	457688	100	671	238
749	458007	160	647	222
750	459024	160	561	293
751	460878	100	93	239
752	462453	259	127	649
753	462892	339	116	672
754	463769	239	161	705
755	464028	199	176	707
756	464527	100	182	690
757	464647	199	156	678
758	465185	140	166	741
759	465384	140	139	735
760	465723	120	204	726
761	466042	100	104	728
762	466182	379	91	741
763	466580	120	99	745
764	466780	160	154	758
765	466959	479	176	759
766	467458	359	243	753
767	468036	120	136	782
768	468315	140	143	767
769	468475	239	209	770
770	468913	179	183	770
771	469212	498	203	803
772	469810	299	201	810
773	470229	120	194	779
774	470508	140	192	792
775	470728	120	147	855
