1	1	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
21	2	617	355	0.683	0.574	823.132	4.683	0	582	413	0.446	0.565	818.568	3.868	0
41	3	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
61	4	-1280	-1024	0.684	0.574	-1.000	-1.000	4	-1280	-1024	0.447	0.565	-1.000	-1.000	4
80	5	609	349	0.684	0.574	825.874	4.263	0	628	357	0.447	0.565	822.027	3.977	0
100	6	599	406	0.683	0.575	825.874	4.222	0	612	366	0.446	0.566	822.027	4.010	0
120	7	573	393	0.684	0.575	825.874	4.127	0	589	330	0.447	0.566	822.027	3.865	0
154	8	572	385	0.684	0.575	825.874	4.171	0	604	407	0.447	0.566	822.027	3.994	0
160	9	572	376	0.684	0.575	826.706	4.126	0	561	408	0.447	0.566	822.037	3.975	0
180	10	588	407	0.684	0.575	826.039	4.263	0	597	380	0.447	0.566	820.915	4.010	0
200	11	571	371	0.684	0.575	826.039	4.180	0	597	382	0.447	0.566	820.915	3.921	0
220	12	575	394	0.684	0.575	826.039	4.236	0	611	393	0.447	0.566	820.915	3.788	0
240	13	562	383	0.684	0.575	826.039	4.215	0	600	385	0.447	0.566	820.915	3.791	0
260	14	565	373	0.684	0.575	826.039	4.231	0	595	345	0.447	0.566	820.915	3.914	0
280	15	563	383	0.685	0.575	825.604	4.220	0	599	346	0.448	0.566	820.649	3.846	0
300	16	557	416	0.685	0.575	825.604	4.222	0	614	373	0.448	0.565	820.649	3.802	0
320	17	556	344	0.685	0.575	825.604	4.116	0	575	380	0.448	0.565	820.649	3.793	0
340	18	560	410	0.685	0.574	825.604	4.003	0	604	357	0.448	0.565	820.649	3.798	0
360	19	533	395	0.685	0.574	825.604	4.079	0	610	395	0.448	0.565	820.649	3.606	0
380	20	525	376	0.686	0.574	824.582	4.024	0	615	397	0.449	0.565	818.730	3.578	0
399	21	597	422	0.686	0.574	824.582	3.917	0	595	378	0.449	0.564	818.730	3.514	0
419	22	595	437	0.685	0.573	824.582	3.713	0	605	378	0.448	0.564	818.730	3.606	0
439	23	540	332	0.685	0.573	824.582	3.854	0	585	353	0.448	0.564	818.730	3.571	0
459	24	548	366	0.685	0.573	824.582	3.662	0	576	370	0.448	0.564	818.730	3.398	0
479	25	554	344	0.685	0.573	823.356	3.687	0	569	362	0.448	0.564	819.041	3.427	0
499	26	548	367	0.685	0.573	823.356	3.675	0	607	373	0.448	0.564	819.041	3.404	0
519	27	575	413	0.684	0.573	823.356	3.533	0	610	371	0.447	0.564	819.041	3.402	0
539	28	584	404	0.683	0.573	823.356	3.496	0	572	444	0.446	0.564	819.041	3.349	0
559	29	556	387	0.683	0.572	823.356	3.399	0	616	374	0.446	0.564	819.041	3.306	0
579	30	553	419	0.683	0.572	817.566	3.319	0	603	396	0.446	0.564	815.959	3.271	0
599	31	563	405	0.682	0.572	817.566	3.403	0	606	342	0.445	0.564	815.959	3.314	0
619	32	497	276	0.681	0.571	817.566	3.589	0	542	312	0.444	0.563	815.959	3.121	0
639	33	449	296	0.680	0.570	817.566	3.406	0	454	191	0.444	0.563	815.959	3.062	0
659	34	445	218	0.680	0.570	817.566	3.418	0	464	216	0.443	0.563	815.959	3.225	0
679	35	442	198	0.679	0.570	821.091	3.481	0	474	237	0.443	0.563	818.288	3.115	0
699	36	501	224	0.679	0.569	821.091	3.280	0	491	316	0.442	0.563	818.288	3.250	0
718	37	450	260	0.677	0.569	821.091	3.352	0	484	239	0.441	0.563	818.288	3.230	0
738	38	474	271	0.677	0.569	821.091	3.335	0	496	209	0.440	0.563	818.288	3.159	0
758	39	470	259	0.676	0.569	821.091	3.332	0	497	222	0.440	0.563	818.288	3.215	0
778	40	465	262	0.677	0.569	820.688	3.328	0	498	210	0.440	0.563	816.611	3.180	0
798	41	464	254	0.676	0.569	820.688	3.298	0	436	244	0.440	0.563	816.611	2.932	0
818	42	313	136	0.676	0.568	820.688	3.219	0	378	144	0.440	0.561	816.611	3.235	0
838	43	186	100	0.677	0.567	820.688	3.321	0	272	65	0.442	0.561	816.611	3.056	0
858	44	221	135	0.677	0.567	820.688	3.328	0	253	80	0.442	0.561	816.611	3.005	0
878	45	254	126	0.678	0.567	820.731	3.336	0	234	95	0.443	0.561	817.036	3.120	0
898	46	224	143	0.678	0.567	820.731	3.297	0	288	101	0.443	0.560	817.036	3.064	0
918	47	222	81	0.678	0.567	820.731	3.325	0	238	70	0.442	0.560	817.036	3.039	0
938	48	275	112	0.678	0.567	820.731	3.413	0	240	105	0.442	0.560	817.036	2.983	0
958	49	241	161	0.678	0.567	820.731	3.385	0	283	94	0.442	0.560	817.036	3.150	0
978	50	264	145	0.679	0.567	818.099	3.346	0	299	81	0.443	0.560	820.599	3.144	0
998	51	219	124	0.679	0.568	818.099	3.264	0	-1280	-1024	0.679	0.568	-1.000	-1.000	4
1018	52	206	102	0.679	0.568	818.099	3.302	0	234	64	0.443	0.561	820.599	3.047	0
1037	53	165	58	0.679	0.568	818.099	3.318	0	212	59	0.444	0.560	820.599	3.056	0
1057	54	195	63	0.679	0.568	818.099	3.242	0	178	18	0.444	0.560	820.599	3.026	0
1077	55	180	67	0.679	0.569	817.088	3.260	0	157	16	0.443	0.561	815.439	3.003	0
1097	56	186	53	0.678	0.569	817.088	3.458	0	208	36	0.443	0.561	815.439	3.128	0
1117	57	166	47	0.678	0.569	817.088	3.473	0	205	15	0.442	0.561	815.439	3.000	0
1137	58	184	53	0.677	0.569	817.088	3.457	0	204	22	0.442	0.561	815.439	3.013	0
1157	59	180	39	0.677	0.569	817.088	3.500	0	-1280	-1024	0.677	0.569	-1.000	-1.000	4
1177	60	177	39	0.676	0.568	816.675	3.502	0	-1280	-1024	0.441	0.560	-1.000	-1.000	4
1197	61	194	28	0.675	0.568	816.675	3.453	0	198	39	0.440	0.561	815.728	3.133	0
1217	62	193	50	0.674	0.569	816.675	3.441	0	213	43	0.439	0.561	815.728	3.144	0
1237	63	176	42	0.673	0.568	816.675	3.457	0	208	45	0.438	0.561	815.728	3.038	0
1257	64	177	76	0.672	0.568	816.675	3.632	0	201	35	0.438	0.561	815.728	3.048	0
1277	65	174	75	0.672	0.568	819.477	3.658	0	200	29	0.437	0.561	818.544	3.067	0
1297	66	93	72	0.672	0.567	819.477	3.606	0	104	5	0.437	0.561	818.544	3.113	0
1317	67	85	43	0.671	0.567	819.477	3.534	0	97	28	0.436	0.561	818.544	3.137	0
1337	68	104	60	0.670	0.566	819.477	3.485	0	106	63	0.436	0.560	818.544	3.166	0
1356	69	104	74	0.670	0.565	819.477	3.533	0	100	13	0.435	0.560	818.544	3.122	0
1376	70	102	61	0.669	0.565	820.721	3.522	0	103	28	0.435	0.559	820.906	3.152	0
1396	71	108	36	0.669	0.564	820.721	3.594	0	108	38	0.434	0.558	820.906	3.191	0
1416	72	82	61	0.668	0.563	820.721	3.679	0	105	8	0.434	0.557	820.906	3.115	0
1436	73	92	37	0.668	0.562	820.721	3.728	0	116	12	0.434	0.556	820.906	3.206	0
1456	74	108	91	0.668	0.561	820.721	3.625	0	100	42	0.434	0.555	820.906	3.183	0
1476	75	98	89	0.668	0.561	821.923	3.687	0	104	34	0.434	0.555	818.925	3.160	0
1496	76	73	68	0.668	0.561	821.923	3.783	0	103	33	0.434	0.555	818.925	3.164	0
1516	77	92	51	0.669	0.561	821.923	3.698	0	128	64	0.434	0.554	818.925	3.249	0
1536	78	-1280	-1024	0.435	0.554	-1.000	-1.000	4	124	45	0.435	0.554	818.925	3.204	0
1556	79	121	39	0.669	0.562	821.923	3.708	0	130	26	0.435	0.554	818.925	3.182	0
1576	80	123	44	0.669	0.563	820.050	3.699	0	127	37	0.434	0.555	818.129	3.212	0
1596	81	107	51	0.668	0.563	820.050	3.738	0	144	-8	0.434	0.555	818.129	3.199	0
1616	82	109	50	0.668	0.564	820.050	3.686	0	176	37	0.434	0.555	818.129	3.276	0
1636	83	115	30	0.667	0.564	820.050	3.671	0	140	26	0.433	0.556	818.129	3.301	0
1656	84	129	34	0.667	0.564	820.050	3.754	0	155	6	0.432	0.556	818.129	3.351	0
1675	85	134	36	0.666	0.564	821.668	3.733	0	159	19	0.432	0.556	820.866	3.396	0
1695	86	125	60	0.665	0.563	821.668	3.813	0	167	47	0.431	0.556	820.866	3.305	0
1715	87	186	9	0.664	0.563	821.668	3.975	0	218	1	0.430	0.556	820.866	3.564	0
1735	88	329	15	0.662	0.562	821.668	3.866	0	361	8	0.428	0.556	820.866	3.465	0
1755	89	324	30	0.662	0.562	821.668	3.828	0	359	-6	0.428	0.556	820.866	3.400	0
1775	90	319	29	0.662	0.562	823.828	3.893	0	358	-14	0.428	0.556	820.972	3.513	0
1795	91	327	32	0.662	0.561	823.828	3.953	0	347	21	0.428	0.556	820.972	3.376	0
1815	92	330	11	0.663	0.561	823.828	3.921	0	352	25	0.429	0.556	820.972	3.626	0
1835	93	338	76	0.663	0.561	823.828	3.788	0	361	4	0.429	0.556	820.972	3.529	0
1855	94	341	6	0.664	0.562	823.828	3.935	0	351	30	0.429	0.556	820.972	3.431	0
1875	95	348	31	0.664	0.562	822.023	3.876	0	361	29	0.430	0.557	820.194	3.533	0
1895	96	341	59	0.664	0.563	822.023	3.839	0	370	4	0.430	0.557	820.194	3.564	0
1915	97	340	2	0.665	0.563	822.023	3.837	0	360	0	0.430	0.557	820.194	3.445	0
