1,328,239,606,401
2,787,160,359,215
3,966,439,277,205
4,1424,200,501,190
5,1644,159,466,185
6,1843,159,167,171
7,2023,279,85,196
8,2561,140,651,496
9,3039,179,511,811
10,3259,279,501,879
11,3837,160,594,563
12,4016,100,602,448
13,4216,179,236,285
14,4814,179,484,838
15,5113,120,560,820
16,5312,199,427,864
17,5611,140,544,818
18,5771,239,638,914
19,6130,120,627,912
20,6269,120,628,913
21,6429,259,501,826
22,6708,179,477,796
23,7127,160,519,729
24,7645,180,1162,771
25,7844,239,1212,779
26,8622,120,1099,667
27,8821,159,1072,675
28,9300,379,1199,688
29,9699,379,1118,701
30,10097,977,1117,751
31,11114,120,1057,694
32,11712,219,1146,684
33,12011,299,1086,681
34,12589,100,1059,692
35,12809,399,1112,679
36,13227,140,1076,709
37,13387,100,1070,719
38,13507,199,1083,686
39,13766,618,1189,689
40,14404,558,1211,776
41,14982,758,1147,849
42,15760,219,1077,836
43,16059,299,1131,755
44,16378,459,1126,747
45,16996,140,1116,719
46,17155,179,1103,679
47,17355,199,1152,674
48,17594,259,1150,680
49,17873,259,1207,684
50,18152,120,1149,695
51,18391,180,1060,688
52,18630,499,1193,693
53,19149,339,1199,680
54,19588,140,1164,685
55,19847,180,1037,749
56,20046,180,1113,740
57,20345,698,1110,745
58,21063,299,1130,712
59,21442,179,937,508
60,21741,499,1100,747
61,22259,120,1082,750
62,22399,219,1081,743
63,22638,239,1094,735
64,22977,100,1059,704
65,23156,120,1047,708
66,23376,140,1045,700
67,23575,160,1025,716
68,23894,439,1032,713
69,24731,379,1025,726
70,25330,179,1097,635
71,25668,179,1065,632
72,26207,140,1043,690
73,26426,239,1046,685
74,26725,937,1020,716
75,27981,419,1126,686
76,28460,499,1110,681
77,28978,140,996,668
78,29317,100,995,660
79,29477,120,1033,661
80,29636,100,1046,643
81,29975,120,1045,653
82,30334,120,1069,630
83,30673,120,1059,627
84,30832,159,1062,630
85,31251,100,1061,628
86,31410,239,1160,602
87,31670,239,1168,559
88,32048,100,1211,541
89,32208,199,1215,540
90,32427,419,1184,597
91,32946,439,1228,612
92,33404,279,1203,658
93,33703,339,1044,649
94,34062,219,1056,647
95,34401,199,1090,629
96,34660,179,1085,617
97,35358,259,1015,621
98,35637,140,1020,595
99,35916,160,1094,564
100,36116,120,1097,554
101,36335,140,1081,545
102,36694,219,1129,522
103,37651,239,1002,582
104,38149,119,1197,583
105,38349,180,1223,578
106,38548,259,1140,613
107,38827,180,1172,623
108,39027,239,1115,648
109,39286,120,1083,651
110,39425,199,1158,654
111,39684,279,1009,579
112,40004,159,994,567
113,40422,100,981,576
114,40542,219,1019,678
115,40980,180,987,575
116,41200,100,991,579
117,41319,479,1019,665
118,41898,160,1044,694
119,42077,299,1137,707
120,42416,299,1132,766
121,42735,179,1079,804
122,43034,419,1003,814
123,43493,219,994,811
124,43772,100,1001,806
125,44111,578,976,739
126,44709,100,978,762
127,44828,219,975,768
128,45068,199,948,767
129,45347,219,949,768
130,45586,199,942,776
131,46084,219,961,838
132,46324,120,1018,830
133,46463,179,1021,843
134,46762,219,1024,853
135,47281,179,1095,818
136,47480,199,1061,812
137,47699,239,1141,814
138,47959,219,936,878
139,48198,100,965,871
140,48317,518,964,865
141,48856,179,937,765
142,49055,219,941,850
143,49294,259,920,862
144,49574,100,917,857
145,49713,259,921,862
146,50052,319,965,864
147,50391,279,963,866
148,50690,100,962,871
149,50850,319,911,865
150,51228,160,964,756
151,51448,100,938,772
152,51567,498,935,771
153,52245,120,970,755
154,52385,140,941,772
155,52764,159,1057,801
156,52943,319,976,780
157,53282,100,989,779
158,53441,179,996,765
159,53641,120,1048,809
160,53880,239,1063,815
161,54339,100,1057,808
162,54478,200,1049,818
163,54737,219,1075,813
164,54996,239,1052,814
165,55276,179,1056,810
166,55475,239,1080,816
167,55734,179,1120,766
168,55934,379,1113,771
169,56332,638,1123,773
170,57230,399,1141,763
171,57648,339,1139,770
172,58107,778,1136,775
173,58904,179,1184,711
174,59104,199,1173,679
175,59343,299,1225,729
176,59662,419,1233,790
177,60101,499,1220,843
178,60619,359,1166,883
179,60998,120,1083,869
180,61137,140,1038,853
181,61317,817,1118,768
182,62154,120,1098,672
183,62393,1575,1143,714
184,64088,179,1078,726
185,64287,199,1122,739
186,64507,159,1194,790
187,64686,179,1197,794
188,64886,379,1240,738
189,65284,877,1126,713
190,66182,419,1003,710
191,66740,140,1024,711
192,67437,339,967,632
193,67816,160,1007,637
194,67996,459,1010,699
195,68494,120,882,714
196,68634,319,887,704
197,69212,140,1003,723
198,69391,219,929,796
199,69690,100,939,781
200,69810,379,1041,719
201,70508,139,843,609
202,70947,179,924,730
203,71305,100,895,668
204,71545,120,904,673
205,71724,159,822,598
206,71923,140,812,587
207,72103,259,822,595
208,72581,1176,1092,719
209,73817,160,1129,712
210,73997,160,1132,707
211,74296,219,1227,702
212,74535,339,1177,777
213,74894,259,1131,695
214,75173,538,1112,706
215,75732,678,1118,708
216,76429,239,1022,716
217,76688,140,989,670
218,77047,199,1022,724
219,77267,100,1135,751
220,77386,120,1144,756
221,77526,279,988,743
222,78283,219,508,713
223,78682,140,477,811
224,78862,179,388,804
225,79161,159,438,746
226,79340,299,572,783
227,79719,100,557,710
228,79958,180,559,720
229,80178,120,573,719
230,80417,120,546,731
231,80716,100,465,810
232,81015,319,426,890
233,81713,100,413,741
234,82012,120,417,745
235,82610,100,1026,691
236,82730,100,962,647
237,82929,159,1063,810
238,83108,100,1059,809
239,83228,219,966,779
240,83467,180,1088,695
241,83766,120,1075,614
242,83906,239,1142,709
243,84165,219,1139,771
244,84723,120,1003,641
245,84863,120,1043,689
246,85022,120,1009,655
247,85222,199,425,743
248,85820,219,504,785
249,86338,279,562,725
250,86896,200,587,769
251,87196,219,478,786
252,87435,399,466,809
253,87933,100,468,757
254,88113,100,454,764
255,88232,160,451,753
256,88412,219,429,778
257,88850,120,422,780
258,89030,179,494,802
259,89508,179,516,842
260,89728,199,512,850
261,90007,199,518,850
262,90505,100,505,847
263,90705,259,464,871
264,91083,100,522,849
265,91343,259,1134,784
266,91622,279,1075,803
267,91921,199,969,777
268,92240,219,479,875
269,92479,120,472,868
270,92898,120,983,657
271,93277,379,1132,727
272,93675,219,1071,630
273,93915,140,1057,631
274,94273,140,469,876
275,94473,399,460,887
276,94971,199,457,884
277,95191,299,467,885
278,95510,199,465,880
279,96167,179,434,807
280,96387,279,534,778
281,96766,279,585,798
282,97204,199,1021,600
283,97424,120,1055,622
284,97922,179,1033,612
285,98121,159,1038,618
286,98361,120,579,827
287,98600,239,467,768
288,98979,100,1033,528
289,99178,100,1027,524
290,99377,120,1068,644
291,99517,160,1073,642
292,99716,179,1161,586
293,99916,180,1165,542
294,100215,140,1196,594
295,100374,100,1189,600
296,100494,140,1172,664
297,100653,219,1159,671
298,100893,100,1034,645
299,101012,279,1055,623
300,101690,180,533,815
301,102288,159,572,798
302,102468,100,501,788
303,102747,100,477,804
304,102866,100,462,787
305,102986,100,466,794
306,103365,219,429,798
307,103604,139,388,838
308,103843,139,393,833
309,104302,179,447,846
310,104581,179,400,847
311,105000,139,390,904
312,105179,100,395,900
313,105339,179,637,941
314,105578,219,604,946
315,105837,199,567,975
316,106076,199,591,838
317,106834,219,1130,518
318,107073,140,1188,529
319,107233,179,1206,565
320,107432,179,1236,577
321,107652,159,1212,619
322,107831,279,1226,636
323,108130,180,1183,671
324,108329,578,1240,634
325,108927,180,1187,663
326,109326,180,1030,638
327,109745,478,1090,704
328,110283,160,1047,608
329,110463,180,1036,624
330,110682,140,1094,600
331,110921,179,1067,618
332,111280,100,439,925
333,111400,259,448,898
334,111818,160,441,874
335,112297,100,438,831
336,112476,239,436,832
337,112775,120,441,828
338,112915,160,358,828
339,113094,279,370,819
340,113493,179,365,846
341,113692,160,364,845
342,113972,140,366,852
343,114131,279,372,857
344,114430,140,302,934
345,114590,618,366,873
346,115267,120,484,839
347,115407,140,481,850
348,115567,120,504,844
349,115985,219,369,851
350,116225,259,369,857
351,116603,100,392,773
352,116723,179,398,777
353,117202,399,525,808
354,117620,279,541,777
355,117999,100,536,748
356,118159,120,457,787
357,118477,120,430,767
358,119096,100,1003,697
359,119813,219,323,657
360,120292,160,335,709
361,120471,179,327,702
362,120770,179,362,834
363,120970,120,358,855
364,121169,100,373,841
365,121349,179,363,847
366,121548,120,344,722
367,121847,100,304,689
368,122206,140,287,691
369,122465,100,294,676
370,122644,100,297,704
371,123083,140,316,696
372,123641,140,307,700
373,123861,159,310,694
374,124180,299,390,700
375,124538,140,351,759
376,124858,159,365,790
377,125037,140,356,799
378,125236,199,341,801
379,125456,159,380,731
380,125695,180,415,707
381,126034,120,416,709
382,126393,140,401,761
383,126652,199,294,700
384,126871,160,299,688
385,127150,100,296,708
386,127290,179,290,692
387,127669,100,356,703
388,127788,120,359,704
389,127928,339,365,712
390,128386,120,368,706
391,128526,120,370,712
392,128666,239,430,755
393,128925,199,361,824
394,129423,478,365,822
395,129942,120,362,741
396,130081,120,357,728
397,130261,160,355,742
398,131078,259,388,799
399,131437,758,369,816
400,132753,140,395,821
401,132912,100,407,791
402,133032,160,385,814
403,133371,160,341,790
404,133829,199,404,789
405,134368,119,441,776
406,134627,180,457,766
407,134946,100,465,706
408,135145,100,465,686
409,135305,100,458,695
410,135723,120,376,694
411,136242,100,465,739
412,136461,219,471,717
413,136800,180,463,732
414,137059,239,368,713
415,137318,100,423,711
416,137518,160,427,711
417,137797,120,447,745
418,138096,120,368,695
419,138455,179,260,297
420,138654,179,279,235
421,138854,179,257,212
422,139053,100,123,202
423,139412,538,90,207
424,139970,379,145,208
425,140409,279,262,206
426,140827,359,274,192
427,141206,379,465,195
428,141625,459,264,195
429,142103,179,311,195
430,142482,219,390,201
431,142721,259,274,203
432,143021,199,114,202
433,143240,459,117,200
434,144297,179,424,657
435,144596,139,408,665
436,144795,179,389,740
437,145254,259,465,761
438,145832,179,422,822
439,146111,159,369,814
440,146729,160,288,706
441,147008,100,288,707
442,147287,140,254,705
443,148045,120,295,709
444,148344,160,246,708
445,148523,100,251,715
446,148683,140,265,770
447,148882,179,339,815
448,149281,199,369,747
449,150577,239,257,696
450,150916,259,245,687
451,151215,140,289,708
452,151574,279,352,758
453,151873,120,363,753
454,152112,140,365,744
455,152291,219,362,749
456,152710,180,259,698
457,153009,100,268,695
458,153169,180,225,700
459,153388,180,254,697
460,153767,279,366,698
461,154285,259,363,678
462,154923,120,201,677
463,155162,180,253,680
464,155402,239,358,751
465,155661,120,365,759
466,155800,180,354,762
467,156100,160,211,676
