5	1	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
25	2	-1280	-1024	0.767	0.480	-1.000	-1.000	4	-1280	-1024	0.517	0.496	-1.000	-1.000	4
45	3	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
65	4	615	373	0.768	0.479	671.847	2.754	0	611	402	0.518	0.495	676.443	2.712	0
85	5	619	369	0.769	0.479	671.847	2.773	0	615	394	0.518	0.495	676.443	2.711	0
105	6	615	385	0.770	0.479	671.847	2.671	0	609	401	0.519	0.495	676.443	2.663	0
125	7	624	384	0.770	0.478	673.161	2.671	0	614	397	0.519	0.495	676.667	2.647	0
145	8	619	376	0.771	0.478	673.161	2.736	0	598	399	0.519	0.494	676.667	2.562	0
165	9	603	372	0.771	0.478	673.161	2.708	0	595	415	0.520	0.494	676.667	2.611	0
185	10	603	362	0.772	0.478	673.161	2.692	0	622	399	0.520	0.494	676.667	2.524	0
205	11	606	374	0.772	0.478	673.161	2.698	0	595	401	0.521	0.494	676.667	2.548	0
258	12	602	375	0.773	0.478	671.387	2.683	0	605	403	0.521	0.494	677.736	2.554	0
260	13	612	373	0.773	0.478	671.387	2.551	0	589	402	0.522	0.494	677.736	2.424	0
285	14	606	363	0.774	0.478	671.387	2.503	0	607	379	0.522	0.494	677.736	2.412	0
305	15	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
324	16	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
344	17	-1280	-1024	0.775	0.477	-1.000	-1.000	4	-1280	-1024	0.523	0.493	-1.000	-1.000	4
364	18	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
384	19	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
404	20	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
424	21	618	357	0.776	0.476	673.455	2.462	0	608	384	0.525	0.492	676.962	2.382	0
444	22	619	358	0.777	0.475	672.753	2.460	0	607	382	0.525	0.492	678.290	2.386	0
464	23	619	359	0.777	0.475	672.753	2.400	0	603	373	0.525	0.492	678.290	2.376	0
484	24	634	347	0.777	0.475	672.753	2.396	0	-1280	-1024	0.777	0.475	-1.000	-1.000	4
504	25	621	342	0.777	0.475	672.753	2.399	0	603	365	0.525	0.492	678.290	2.319	0
524	26	614	349	0.777	0.474	672.753	2.393	0	609	384	0.526	0.491	678.290	2.345	0
544	27	614	353	0.778	0.475	670.587	2.386	0	609	392	0.527	0.492	674.841	2.333	0
564	28	443	467	0.779	0.476	670.587	2.424	0	422	507	0.529	0.493	674.841	2.286	0
584	29	427	508	0.780	0.476	670.587	2.412	0	412	542	0.529	0.493	674.841	2.254	0
604	30	425	514	0.780	0.476	670.587	2.404	0	425	557	0.529	0.493	674.841	2.250	0
624	31	426	500	0.781	0.476	670.587	2.271	0	421	542	0.530	0.493	674.841	2.232	0
