1,85,339,737,379
2,444,339,707,557
3,882,120,442,228
4,1062,199,250,219
5,1481,199,260,220
6,1700,179,300,245
7,1979,439,75,564
8,2936,259,85,626
9,3295,179,320,279
10,3614,100,266,217
11,3734,179,259,226
12,3993,339,61,239
13,4392,140,45,628
14,4551,319,96,599
15,4890,698,78,581
16,5608,1077,96,621
17,6704,1176,92,618
18,7940,179,58,589
19,8140,817,88,640
20,8977,199,24,633
21,9376,179,151,213
22,9575,279,70,270
23,9874,179,286,233
24,10094,159,40,650
25,10273,319,81,616
26,10612,439,95,642
27,11071,1117,79,656
28,12267,180,671,602
29,12466,698,714,619
30,13264,239,45,617
31,13523,439,85,605
32,14001,299,21,623
33,14360,638,71,616
34,15018,518,82,574
35,15676,359,27,580
36,16055,199,41,585
37,16274,1276,99,606
38,17770,120,101,613
39,17949,179,523,765
40,18148,299,462,751
41,18467,259,493,754
42,18747,179,470,877
43,18946,379,480,834
44,19345,279,627,733
45,19664,678,478,796
46,20361,658,472,786
47,21039,319,473,923
48,21438,120,469,798
49,21598,120,476,799
50,21757,977,474,716
51,22774,379,483,690
52,23213,399,713,575
53,23631,279,719,539
54,24030,977,671,542
55,25027,718,731,559
56,25765,1156,714,611
57,26941,658,730,625
58,27619,179,731,629
59,27818,199,763,639
60,28037,179,748,741
61,28237,120,742,691
62,28416,120,292,312
63,28576,140,327,248
64,28735,179,245,254
65,28935,100,275,247
66,29114,199,787,633
67,29333,419,762,700
68,29772,518,778,701
69,30310,239,817,693
70,30709,419,767,699
71,31148,1336,732,585
72,32962,100,767,684
73,33101,140,794,697
74,33480,359,764,686
75,34078,399,1117,753
76,34497,479,1108,922
77,35055,180,1262,799
78,35255,199,1243,785
79,35554,339,1097,971
80,35913,1037,1099,923
81,37667,160,468,862
82,37867,219,486,861
83,38265,359,1114,834
84,38644,199,1095,934
85,38943,179,825,718
86,39143,239,766,681
87,39541,100,608,701
88,39940,200,587,692
89,40319,140,458,667
90,40738,140,196,287
91,40937,479,105,609
92,41435,219,93,572
93,41675,140,111,607
94,41874,140,532,846
95,42034,219,473,885
96,42273,339,475,899
97,42632,100,481,879
98,42751,159,475,931
99,43030,199,785,699
100,43250,359,765,713
101,43648,698,479,863
102,44366,139,470,945
103,44924,279,482,933
104,45363,339,467,889
105,45881,120,489,821
106,46041,199,764,723
107,46260,538,765,699
108,46838,459,732,605
109,47337,279,517,685
110,47636,159,459,708
111,47815,339,461,730
112,48314,179,240,182
113,48673,120,478,172
114,48812,100,507,177
115,49311,100,266,203
116,49430,299,262,210
117,49809,120,555,198
118,49949,100,500,198
119,50068,120,505,182
120,50208,339,662,223
121,50746,160,723,214
122,51065,140,568,197
123,51225,199,604,205
124,51444,897,597,201
125,52361,339,489,191
126,52720,598,510,266
127,53358,439,259,252
