1,100,239,600,565
2,399,100,605,565
3,538,239,530,291
4,1675,120,96,210
5,1814,160,52,193
6,2014,718,260,196
7,2791,140,48,661
8,2951,917,87,632
9,3928,239,240,303
10,4187,279,246,296
11,4506,160,138,219
12,4785,179,470,218
13,5463,299,296,264
14,5881,199,63,237
15,6181,179,338,209
16,6400,518,60,216
17,6978,439,253,222
18,7476,399,68,213
19,7915,479,280,203
20,8553,179,143,208
21,8753,179,65,215
22,9032,219,222,199
23,9331,638,63,203
24,10028,180,270,209
25,10248,219,54,588
26,10487,419,80,632
27,10926,180,73,635
28,11145,1097,58,655
29,12281,239,102,721
30,12541,199,102,774
31,12820,718,77,638
32,13557,339,28,634
33,13916,678,96,665
34,14714,100,116,666
35,15571,120,83,634
36,15731,120,67,642
37,15870,100,40,621
38,16109,139,90,640
39,16508,140,129,667
40,16787,159,69,613
41,17605,239,116,654
42,17924,219,117,657
43,18163,180,124,652
44,18422,279,134,672
45,18721,100,132,668
46,18861,339,130,686
47,19240,1216,119,664
48,20516,479,131,657
49,21014,180,102,647
50,21213,239,129,673
51,21931,1436,110,692
52,23426,638,103,648
53,24084,219,73,631
54,24324,518,124,672
55,25241,179,110,675
56,25440,180,89,681
57,25639,279,56,645
58,25939,1017,85,647
59,26975,399,117,696
60,27394,518,73,597
61,27932,180,69,776
62,28132,140,78,707
63,28291,1017,64,697
64,29328,479,121,715
65,29846,259,56,755
66,30125,120,461,766
67,30325,299,40,707
68,30843,159,101,211
69,31023,379,65,200
70,31601,359,64,710
71,32039,498,32,698
72,32558,1057,82,722
73,33634,319,55,716
74,33973,279,108,717
75,34272,1475,104,811
76,35768,937,123,830
77,36725,538,118,879
78,37323,120,97,642
79,37462,1077,79,615
80,38559,538,40,602
81,39117,917,96,620
82,40054,538,47,642
83,40613,718,59,641
84,41350,837,62,646
85,42208,678,74,607
86,42905,538,100,626
87,44201,100,146,271
88,44421,180,77,217
89,44859,120,83,642
90,44999,1495,102,627
91,46554,140,524,774
92,46713,439,436,743
93,47172,199,440,834
94,47411,339,469,751
95,47850,319,68,626
96,48249,179,580,754
97,48468,518,452,827
98,49046,219,589,719
99,49345,578,463,832
100,49943,778,458,793
101,50741,339,436,845
102,51100,538,437,889
103,51658,319,462,884
104,52037,120,462,935
105,52176,239,418,948
106,52455,159,458,695
107,52635,778,447,726
108,53432,698,460,790
109,54150,160,464,731
110,54349,459,463,892
111,54868,239,472,647
112,55127,598,460,542
113,55785,359,71,626
114,56244,120,759,596
115,56383,518,718,608
116,57021,100,163,254
117,57260,100,272,210
118,57739,140,722,568
119,57898,1196,696,581
120,59114,459,735,597
121,59593,319,743,636
122,59932,937,736,665
123,60889,239,702,646
124,61148,359,753,663
125,61527,1077,759,745
126,62644,239,737,659
127,62903,100,733,658
128,63082,618,92,610
129,63780,120,756,715
130,63920,459,781,731
131,64478,179,112,613
132,64677,159,97,594
133,65435,738,87,595
134,66232,279,767,593
135,66531,977,731,605
136,67528,518,724,573
137,68146,459,106,617
138,68625,479,83,619
139,69243,817,706,575
140,70140,100,71,582
141,70280,120,75,574
142,70419,299,44,578
143,70818,179,64,593
144,71037,160,67,595
145,71257,359,73,634
146,71715,179,772,645
147,71934,638,728,612
148,72732,439,752,617
149,73250,518,67,604
150,73848,120,775,682
151,73988,459,775,720
152,74626,100,98,620
153,74825,778,773,716
154,75623,658,764,719
155,76520,618,754,656
156,77158,319,758,737
157,77497,120,764,738
158,77636,140,811,720
159,77796,479,731,818
160,78334,160,370,268
161,78514,160,278,193
162,78693,279,494,182
163,78992,817,595,200
164,79889,179,444,230
165,80089,1117,496,243
166,81285,379,75,574
167,81684,638,90,634
168,82561,140,83,624
169,82721,658,82,621
170,83399,738,92,656
171,84674,319,111,613
172,85053,139,811,653
173,85253,160,717,592
174,85452,139,714,822
175,85711,100,734,828
176,85831,359,729,856
177,86210,279,755,769
178,86509,917,732,601
179,87486,678,746,795
180,88403,160,691,594
181,88582,1475,721,641
182,90177,1336,732,603
183,91653,518,726,606
184,92251,638,734,698
185,92909,578,687,571
186,93507,160,683,587
187,93726,219,676,296
188,95820,100,698,616
189,96258,160,734,644
190,96458,199,730,652
191,97175,100,686,608
192,97315,159,684,611
193,97514,179,708,635
194,97734,199,705,633
