1,538,100,429,351
2,937,379,73,193
3,1375,179,107,184
4,1575,199,107,188
5,2093,120,301,209
6,2253,160,279,221
7,2452,100,284,206
8,2592,219,93,211
9,3090,179,280,213
10,3289,259,303,205
11,3688,179,519,206
12,3987,120,511,891
13,4266,339,547,829
14,5024,120,366,218
15,5184,159,301,208
16,5383,259,528,186
17,5861,239,497,877
18,6539,160,526,660
19,6719,239,431,685
20,7058,159,448,669
21,7317,180,437,684
22,7716,140,441,677
23,8114,518,537,651
24,8852,160,479,620
25,9510,140,492,616
26,10008,100,468,602
27,10128,100,487,587
28,10248,459,479,621
29,10906,120,506,619
30,11105,140,478,678
31,11364,120,440,597
32,11504,219,485,626
33,11803,239,475,614
34,12102,100,486,607
35,12461,219,470,605
36,13318,160,475,617
37,13517,259,473,619
38,14056,160,468,627
39,14235,140,461,600
40,14514,159,425,570
41,14793,179,401,529
42,15312,180,355,559
43,15591,179,403,560
44,15930,140,412,499
45,16488,180,145,248
46,16707,159,81,201
47,17006,159,275,200
48,17186,199,297,197
49,18043,120,404,569
50,18223,140,340,566
51,18841,120,524,745
52,19100,120,540,713
53,20216,100,446,667
54,20496,100,470,677
55,20815,140,425,586
56,21034,120,424,585
57,22808,160,417,552
58,23008,100,418,497
59,23187,160,413,490
60,23406,159,413,587
61,23865,140,468,582
62,24024,439,496,566
63,24782,159,91,219
64,25181,120,289,193
65,25420,518,71,208
66,25958,339,290,205
67,26576,160,1126,836
68,26895,179,1131,884
69,27414,259,1100,873
70,27793,259,1094,878
71,28650,299,1030,772
72,28989,140,1045,730
73,29148,219,1008,639
74,29507,319,991,627
75,29946,179,1035,639
76,30145,219,977,570
77,30404,120,1026,581
78,30743,139,1089,716
79,30943,100,1064,721
80,31441,100,1100,727
81,31641,219,1119,720
82,32398,119,1070,728
83,32578,140,1106,728
84,32777,180,1097,717
85,32976,179,1101,709
86,33196,160,1020,657
87,34173,279,1087,802
88,35030,199,1051,719
89,35289,140,1068,520
90,35469,140,1068,504
91,35688,259,828,463
92,36226,179,895,539
93,36465,199,990,637
94,36824,100,890,518
95,37183,120,937,573
96,37682,120,944,561
97,38021,100,944,534
98,38160,239,964,547
99,38439,259,972,541
100,38858,100,1018,505
101,38978,120,1023,493
102,39217,100,976,576
103,39436,259,946,559
104,39935,498,986,578
105,40453,100,957,578
106,40911,239,933,569
107,41171,120,932,577
108,41350,140,282,229
109,41530,259,278,217
110,42068,180,1008,553
111,42267,179,1019,553
112,42467,120,1013,550
113,42646,140,910,588
114,42806,100,918,573
115,42945,160,946,577
116,43224,179,926,567
117,43763,120,891,588
118,43922,160,891,591
119,44381,219,885,601
120,44620,160,917,594
121,44819,120,904,575
122,45078,100,1014,603
123,45278,179,1028,602
124,45597,259,934,762
125,46055,439,1019,544
126,46574,120,1001,533
127,46893,100,996,533
128,47012,140,1000,545
129,47391,259,1006,543
130,47670,279,1002,545
131,47969,100,1037,548
132,48348,100,1024,554
133,48508,179,301,251
134,48707,279,282,219
135,49564,119,403,553
136,49724,180,422,572
137,50202,120,526,725
138,51518,160,396,541
139,52216,180,1030,501
140,52515,120,1042,490
141,53113,120,1115,540
142,53691,179,1079,722
143,54090,319,871,486
144,54489,140,880,482
145,54967,120,900,482
146,55107,100,895,487
147,55825,160,1074,719
148,56024,219,1076,726
149,56343,139,1007,668
150,56802,100,990,621
151,57161,180,1015,605
152,57360,140,987,625
153,57759,140,1044,629
154,58217,120,1080,641
155,58696,160,857,490
156,58895,299,852,480
157,59214,259,863,473
158,60151,140,1040,468
159,60331,239,1020,474
160,60769,120,1132,513
161,61009,180,1020,465
162,61607,120,1020,474
163,62045,179,908,483
164,62245,179,877,471
165,62663,100,1113,500
166,62783,160,1122,517
167,62962,100,1112,534
168,63481,239,1064,542
169,63740,219,1034,535
170,64458,160,863,491
171,64637,299,891,482
172,65853,100,1062,552
173,66372,100,266,239
174,66571,100,273,210
175,66731,598,86,199
176,67548,160,446,537
177,67787,179,396,508
178,68425,120,485,705
179,68585,160,539,732
180,68824,140,446,673
181,68984,120,475,683
182,69263,100,562,697
183,69382,120,564,666
184,69661,199,443,685
185,69881,120,432,672
186,70080,160,434,684
187,70519,139,492,698
188,70818,120,536,737
189,71017,219,530,728
190,71316,120,454,757
191,71516,120,387,826
192,71715,100,525,748
193,72054,159,308,825
194,72233,180,296,820
195,72572,120,265,803
196,73828,100,236,799
197,75005,140,399,548
198,75722,120,420,501
199,75922,100,357,545
200,76420,120,344,547
201,76819,120,366,577
202,77417,160,320,557
203,77597,100,341,528
204,77856,160,345,527
205,78255,219,405,538
206,79630,199,351,480
207,79909,100,331,480
208,80408,100,456,525
209,80627,199,439,547
210,80946,239,471,539
211,81783,100,458,543
212,82023,159,512,530
213,82920,140,522,532
214,83777,219,498,521
215,84814,179,454,528
216,85791,259,514,609
217,86269,179,472,628
218,87286,160,533,566
219,87705,160,417,544
220,88582,159,399,551
221,88821,179,347,493
222,89061,120,356,476
223,89758,279,336,465
224,90416,120,325,482
225,91752,140,314,542
226,92350,179,360,593
227,92669,100,354,573
228,92948,100,401,541
229,93168,100,404,543
230,93866,259,80,216
231,94563,160,375,549
232,95142,120,374,556
233,95500,120,331,617
234,95680,100,316,621
235,95899,160,294,606
236,96079,140,299,599
237,96477,100,330,624
238,96856,120,332,649
239,97115,179,356,635
240,97594,100,540,691
241,98312,100,469,669
242,99687,200,1020,539
243,100046,239,1056,559
244,101103,120,1047,540
245,101561,100,1029,633
246,101781,279,1077,639
247,102080,140,1012,622
248,103455,120,864,473
249,104891,140,1143,509
250,105170,120,1042,470
251,105409,120,866,670
252,105609,159,861,677
253,106665,140,1032,546
254,107024,120,1049,539
255,107224,159,375,494
256,107403,100,343,479
257,107622,120,191,260
258,107762,119,208,224
259,107921,379,513,194
260,108320,558,530,199
261,109118,100,696,243
262,109317,159,605,221
263,109556,120,659,192
264,109696,239,646,223
265,109955,419,651,226
266,110513,120,550,242
267,110912,159,578,248
268,111111,199,585,241
269,111490,100,185,226
270,111829,139,63,226
271,111989,179,75,221
272,112208,259,280,231
273,112906,259,494,207
274,113205,199,226,233
275,113504,299,65,221
276,113863,239,281,222
277,114182,279,66,239
278,114481,179,102,231
279,114700,479,279,233
280,115199,199,274,206
281,115538,120,342,622
282,116196,120,351,495
283,116973,140,434,473
284,117452,120,316,460
285,117591,120,317,458
286,117830,100,356,459
287,118648,179,447,527
288,119066,140,428,534
289,119385,180,433,519
290,119585,259,431,532
291,119984,219,449,518
292,120223,100,447,530
293,121439,299,427,532
294,121858,100,327,456
295,122356,140,312,481
296,122735,279,415,527
297,123812,379,75,230
298,124210,120,81,233
299,125108,120,510,573
300,126124,100,467,585
301,126543,100,463,585
302,126922,100,472,599
303,127161,120,512,599
304,127540,140,474,603
305,127819,100,475,589
306,128218,160,471,598
307,128636,140,503,660
308,128796,120,572,682
309,129853,119,523,714
310,130052,219,546,653
311,130311,179,550,656
312,130790,179,541,667
313,131129,199,547,664
314,131448,180,596,712
315,131807,160,607,731
316,132185,180,536,719
317,132445,239,508,699
318,133501,120,91,218
319,134737,120,526,776
320,134997,100,540,791
321,135116,140,561,763
322,135694,100,597,713
323,135874,199,579,701
324,136372,179,576,698
325,136691,159,580,704
326,136891,120,571,749
327,137110,558,554,846
328,137987,159,568,753
329,138206,159,570,666
330,138426,219,579,650
331,139662,239,623,670
332,139961,100,560,659
333,140160,219,558,660
334,140559,100,554,653
335,141995,100,617,699
336,142174,160,614,713
337,142353,180,620,694
338,142573,120,622,698
339,143550,100,541,745
340,143669,160,528,729
341,143889,140,120,297
342,144148,179,74,226
343,144866,120,320,243
344,145005,279,280,239
345,146780,140,563,731
346,147996,100,562,774
347,148295,100,587,882
348,149431,180,843,694
349,149890,100,575,737
350,150209,179,853,715
351,150488,100,846,720
352,150628,140,849,712
353,151445,140,964,708
354,151624,100,972,704
355,152123,140,917,772
356,152482,120,858,681
357,153219,140,1010,682
358,153379,120,1021,646
359,153718,140,762,504
360,153977,120,801,622
