1,328,120,417,375
2,627,100,274,238
3,1943,139,434,211
4,3279,100,586,238
5,3498,140,649,232
6,4136,279,249,868
7,4435,219,254,932
8,4695,379,245,934
9,5093,140,249,932
10,5333,279,273,900
11,5632,120,185,882
12,5791,120,225,900
13,5931,239,222,891
14,6369,339,184,935
15,6728,179,170,942
16,6967,578,167,941
17,7586,160,165,938
18,8323,279,1105,957
19,8622,100,1091,951
20,8842,179,1088,955
21,9061,239,1091,957
22,9320,120,1101,957
23,9480,120,1113,846
24,9639,180,1109,882
25,9978,120,1093,870
26,10257,160,1137,873
27,10437,100,1136,878
28,10556,199,1148,881
29,10776,419,1155,879
30,11473,120,1190,815
31,11852,100,295,905
32,12112,379,170,934
33,12510,299,152,935
34,12949,180,150,936
35,13627,219,144,933
36,13906,419,153,932
37,14424,379,148,935
38,14903,179,163,937
39,15102,120,148,939
40,15242,339,146,941
41,15600,120,142,934
42,15820,279,193,883
43,16318,100,197,863
44,16597,140,228,863
45,17056,119,136,886
46,17514,100,1185,837
47,18212,140,230,916
48,18372,120,234,912
49,18511,179,196,872
50,18930,219,224,866
51,19309,100,174,938
52,19448,359,165,926
53,19967,279,157,938
54,20425,219,204,841
55,20764,120,240,832
56,21402,100,336,729
57,21721,160,424,656
58,22160,120,383,718
59,22459,120,1097,787
60,22638,140,1165,895
61,22798,140,1165,885
62,23516,100,1021,712
63,24552,120,829,565
64,25430,100,300,220
65,26127,140,669,222
66,26327,100,671,221
67,26885,179,548,218
68,27244,139,594,262
69,27802,100,361,214
70,27922,100,330,211
71,28041,120,306,234
72,29337,120,446,664
73,29756,160,372,727
74,30274,339,431,771
75,30693,180,469,767
76,31391,100,975,713
77,31570,199,952,682
78,31929,678,918,712
79,32667,100,912,715
80,33086,259,297,938
81,33385,160,284,934
82,34362,299,449,755
83,34800,100,375,721
84,36276,199,373,744
85,37073,259,358,723
86,37691,279,346,747
87,37990,140,350,750
88,38150,219,338,781
89,38449,239,290,770
90,38828,100,317,804
91,39047,180,341,833
92,39486,179,387,750
93,39785,459,376,755
94,40263,199,382,756
95,40482,139,385,771
96,40742,279,373,762
97,41041,100,378,753
98,41699,239,379,862
99,42038,199,336,821
100,42257,160,324,809
101,42536,179,297,797
102,42795,319,284,762
103,43274,239,305,819
104,43533,179,330,827
105,43792,339,310,806
106,44171,199,340,789
107,44530,100,287,798
108,45327,100,430,730
109,46723,140,471,734
110,47162,179,450,782
111,47381,140,426,759
112,47680,140,414,758
113,47959,179,408,758
114,48737,100,434,854
115,48856,140,415,870
116,49056,339,476,878
117,49554,159,343,707
118,49853,100,368,691
119,50830,120,255,732
120,51308,100,914,636
121,51428,100,884,623
122,52026,120,895,715
123,52166,239,904,701
124,52425,100,905,699
125,52704,179,905,710
126,53242,100,919,700
127,53462,279,891,797
128,53761,618,905,803
129,54459,160,906,695
130,54658,120,902,717
131,54798,100,920,706
132,54917,100,893,705
133,55037,140,880,707
134,55535,140,1014,703
